date,tournament,round,surface,winner,loser,wrank,lrank,odds_winner,odds_loser,pin_winner,pin_loser,max_winner,max_loser
2021-03-07,ABN AMRO World Tennis Tournament,The Final,Hard,Rublev A.,Fucsovics M.,8,59.0,1.25,4.0,1.29,3.98,1.31,4.0
2021-03-07,Argentina Open,The Final,Clay,Schwartzman D.,Cerundolo F.,9,137.0,1.2,4.5,1.18,5.65,1.21,6.75
2021-03-08,Chile Open,1st Round,Clay,Galan D.E.,Altmaier D.,121,143.0,2.0,1.8,2.18,1.75,2.25,1.84
2021-03-08,Chile Open,1st Round,Clay,Bagnis F.,Cecchinato M.,118,89.0,2.2,1.66,2.19,1.75,2.3,1.76
2021-03-08,Chile Open,1st Round,Clay,Sousa P.,Mayer L.,110,146.0,1.9,1.9,1.91,1.98,2.1,2.05
2021-03-08,Open 13,1st Round,Hard,Ruusuvuori E.,Nishioka Y.,87,59.0,1.9,1.9,1.87,2.02,1.91,2.05
2021-03-08,Open 13,1st Round,Hard,Gaston H.,Novak D.,166,98.0,2.37,1.57,2.24,1.71,2.45,1.8
2021-03-08,Open 13,1st Round,Hard,Sinner J.,Barrere G.,34,115.0,1.16,5.0,1.14,6.46,1.2,6.46
2021-03-08,Qatar Exxon Mobil Open,1st Round,Hard,Karatsev A.,Zayid M.,45,,1.0,51.0,1.38,3.26,1.42,3.75
2021-03-08,Qatar Exxon Mobil Open,1st Round,Hard,Bautista Agut R.,Opelka R.,13,39.0,1.53,2.5,1.5,2.75,1.58,2.82
2021-03-08,Qatar Exxon Mobil Open,1st Round,Hard,Gasquet R.,Rola B.,50,163.0,1.53,2.5,1.64,2.39,1.67,2.6
2021-03-08,Qatar Exxon Mobil Open,1st Round,Hard,Fritz T.,Sonego L.,33,35.0,1.66,2.2,1.67,2.32,1.73,2.35
2021-03-08,Qatar Exxon Mobil Open,1st Round,Hard,Bublik A.,Ramanathan R.,44,201.0,1.3,3.5,1.38,3.26,1.42,3.75
2021-03-08,Chile Open,1st Round,Clay,Carballes Baena R.,Caruso S.,97,79.0,1.9,1.9,1.88,2.01,2.02,2.01
2021-03-08,Qatar Exxon Mobil Open,1st Round,Hard,Basilashvili N.,Millman J.,42,41.0,4.0,1.25,3.88,1.3,4.25,1.31
2021-03-08,Chile Open,1st Round,Clay,Tiafoe F.,Jarry N.,64,746.0,1.57,2.37,1.5,2.75,1.58,2.9
2021-03-09,Open 13,1st Round,Hard,Davidovich Fokina A.,Tsitsipas P.,52,970.0,1.01,23.0,1.03,16.79,1.04,26.0
2021-03-09,Open 13,1st Round,Hard,Tsonga J.W.,Lopez F.,66,61.0,2.0,1.8,2.26,1.7,2.26,1.85
2021-03-09,Open 13,1st Round,Hard,Herbert P.H.,Nishikori K.,93,40.0,3.0,1.4,3.11,1.41,3.52,1.41
2021-03-09,Open 13,1st Round,Hard,Rinderknech A.,Kukushkin M.,138,96.0,1.53,2.5,1.56,2.59,1.57,2.65
2021-03-09,Open 13,1st Round,Hard,Mcdonald M.,Travaglia S.,120,65.0,1.5,2.62,1.51,2.73,1.64,2.8
2021-03-09,Open 13,1st Round,Hard,Ebden M.,Bonzi B.,287,127.0,2.62,1.5,2.6,1.55,2.71,1.58
2021-03-09,Open 13,1st Round,Hard,Pouille L.,Molcan A.,81,286.0,1.44,2.75,1.55,2.6,1.58,2.75
2021-03-09,Qatar Exxon Mobil Open,1st Round,Hard,Harris L.,Wawrinka S.,84,20.0,3.0,1.4,2.79,1.49,3.2,1.52
2021-03-09,Chile Open,1st Round,Clay,Delbonis F.,Munar J.,86,102.0,2.37,1.57,2.58,1.56,2.6,1.59
2021-03-09,Chile Open,1st Round,Clay,Tabilo A.,Kovalik J.,168,129.0,1.72,2.1,1.75,2.18,1.84,2.29
2021-03-09,Chile Open,1st Round,Clay,Varillas J. P.,Sousa J.,171,100.0,1.3,3.5,1.41,3.13,1.41,3.5
2021-03-09,Chile Open,1st Round,Clay,Rune H.,Baez S.,410,257.0,3.2,1.36,3.17,1.4,3.3,1.41
2021-03-09,Chile Open,1st Round,Clay,Martin A.,Cerundolo F.,104,112.0,2.0,1.8,2.4,1.63,2.4,1.8
2021-03-09,Chile Open,1st Round,Clay,Cerundolo J.M.,Lama G.,182,657.0,1.22,4.33,1.23,4.59,1.26,4.6
2021-03-09,Qatar Exxon Mobil Open,1st Round,Hard,Evans D.,Chardy J.,28,54.0,1.72,2.1,1.79,2.13,1.8,2.38
2021-03-09,Chile Open,1st Round,Clay,Coria F.,Mager G.,85,101.0,2.1,1.72,2.14,1.78,2.25,1.81
2021-03-09,Qatar Exxon Mobil Open,1st Round,Hard,Goffin D.,Krajinovic F.,14,32.0,1.66,2.2,1.78,2.14,1.83,2.25
2021-03-09,Qatar Exxon Mobil Open,1st Round,Hard,Pospisil V.,O Connell C.,67,122.0,1.5,2.62,1.51,2.73,1.59,2.85
2021-03-09,Qatar Exxon Mobil Open,1st Round,Hard,Fucsovics M.,Lajovic D.,46,27.0,1.61,2.3,1.76,2.16,2.05,2.33
2021-03-09,Qatar Exxon Mobil Open,1st Round,Hard,Jaziri M.,Gombos N.,262,95.0,4.0,1.25,3.54,1.34,4.0,1.36
2021-03-10,Open 13,2nd Round,Hard,Humbert U.,Tsonga J.W.,31,66.0,1.3,3.5,1.28,4.13,1.31,4.4
2021-03-10,Chile Open,2nd Round,Clay,Delbonis F.,Martin A.,86,104.0,1.57,2.37,1.57,2.58,1.68,2.6
2021-03-10,Chile Open,2nd Round,Clay,Bagnis F.,Tiafoe F.,118,64.0,2.62,1.5,2.71,1.53,2.75,1.55
2021-03-10,Chile Open,2nd Round,Clay,Djere L.,Sousa P.,57,110.0,1.36,3.2,1.43,3.07,1.44,3.22
2021-03-10,Chile Open,2nd Round,Clay,Rune H.,Paire B.,410,29.0,1.57,2.37,1.56,2.59,1.63,2.59
2021-03-10,Open 13,2nd Round,Hard,Sinner J.,Gaston H.,34,166.0,1.16,5.0,1.19,5.36,1.21,5.75
2021-03-10,Open 13,1st Round,Hard,Norrie C.,Lestienne C.,63,219.0,1.3,3.5,1.36,3.42,1.36,3.75
2021-03-10,Open 13,2nd Round,Hard,Ebden M.,Ruusuvuori E.,287,87.0,3.0,1.4,3.3,1.39,3.35,1.46
2021-03-10,Qatar Exxon Mobil Open,2nd Round,Hard,Fucsovics M.,Harris L.,46,84.0,1.66,2.2,1.62,2.45,1.72,2.45
2021-03-10,Qatar Exxon Mobil Open,2nd Round,Hard,Federer R.,Evans D.,6,28.0,1.5,2.62,1.61,2.48,1.61,2.81
2021-03-10,Qatar Exxon Mobil Open,2nd Round,Hard,Basilashvili N.,Jaziri M.,42,262.0,1.4,3.0,1.34,3.62,1.46,3.65
2021-03-10,Qatar Exxon Mobil Open,2nd Round,Hard,Fritz T.,Goffin D.,33,14.0,2.75,1.44,2.75,1.51,2.91,1.53
2021-03-10,Qatar Exxon Mobil Open,2nd Round,Hard,Bautista Agut R.,Bublik A.,13,44.0,1.33,3.4,1.32,3.72,1.45,3.75
2021-03-10,Qatar Exxon Mobil Open,2nd Round,Hard,Shapovalov D.,Pospisil V.,11,67.0,1.44,2.75,1.51,2.77,1.51,2.86
2021-03-10,Qatar Exxon Mobil Open,2nd Round,Hard,Thiem D.,Karatsev A.,4,45.0,1.36,3.2,1.42,3.11,1.45,3.25
2021-03-10,Open 13,2nd Round,Hard,Khachanov K.,Mcdonald M.,21,120.0,1.44,2.75,1.4,3.21,1.49,3.21
2021-03-10,Open 13,1st Round,Hard,Gerasimov E.,Hanfmann Y.,76,105.0,1.4,3.0,1.43,3.05,1.48,3.2
2021-03-10,Qatar Exxon Mobil Open,2nd Round,Hard,Rublev A.,Gasquet R.,8,50.0,1.1,7.0,1.1,8.43,1.13,8.5
2021-03-11,Qatar Exxon Mobil Open,Quarterfinals,Hard,Rublev A.,Fucsovics M.,8,46.0,1.2,4.5,1.2,5.24,1.28,5.75
2021-03-11,Chile Open,2nd Round,Clay,Galan D.E.,Andujar P.,121,55.0,2.37,1.57,2.45,1.62,2.59,1.67
2021-03-11,Chile Open,2nd Round,Clay,Carballes Baena R.,Cerundolo J.M.,97,182.0,1.72,2.1,1.7,2.29,1.81,2.35
2021-03-11,Chile Open,2nd Round,Clay,Varillas J. P.,Coria F.,171,85.0,2.2,1.66,2.31,1.69,2.35,1.72
2021-03-11,Qatar Exxon Mobil Open,Quarterfinals,Hard,Fritz T.,Shapovalov D.,33,11.0,2.62,1.5,2.87,1.48,2.95,1.54
2021-03-11,Qatar Exxon Mobil Open,Quarterfinals,Hard,Basilashvili N.,Federer R.,42,6.0,5.5,1.14,4.93,1.22,5.63,1.22
2021-03-11,Chile Open,2nd Round,Clay,Garin C.,Tabilo A.,22,168.0,1.5,2.62,1.55,2.63,1.57,2.7
2021-03-11,Qatar Exxon Mobil Open,Quarterfinals,Hard,Bautista Agut R.,Thiem D.,13,4.0,2.75,1.44,2.66,1.54,2.95,1.54
2021-03-11,Open 13,2nd Round,Hard,Tsitsipas S.,Pouille L.,5,81.0,1.1,7.0,1.12,7.81,1.12,7.81
2021-03-11,Open 13,2nd Round,Hard,Medvedev D.,Gerasimov E.,3,76.0,1.14,5.5,1.16,6.24,1.17,6.5
2021-03-11,Open 13,2nd Round,Hard,Rinderknech A.,Davidovich Fokina A.,138,52.0,3.0,1.4,2.8,1.5,3.1,1.5
2021-03-11,Open 13,2nd Round,Hard,Herbert P.H.,Norrie C.,93,63.0,1.8,2.0,1.74,2.22,1.82,2.25
2021-03-12,Qatar Exxon Mobil Open,Semifinals,Hard,Bautista Agut R.,Rublev A.,13,8.0,3.2,1.36,3.56,1.34,3.6,1.44
2021-03-12,Qatar Exxon Mobil Open,Semifinals,Hard,Basilashvili N.,Fritz T.,42,33.0,3.0,1.4,3.22,1.4,3.22,1.45
2021-03-12,Chile Open,Quarterfinals,Clay,Galan D.E.,Carballes Baena R.,121,97.0,2.1,1.72,2.05,1.86,2.25,1.86
2021-03-12,Chile Open,Quarterfinals,Clay,Garin C.,Varillas J. P.,22,171.0,1.36,3.2,1.35,3.5,1.39,3.75
2021-03-12,Open 13,Quarterfinals,Hard,Humbert U.,Rinderknech A.,31,138.0,1.33,3.4,1.41,3.18,1.41,3.82
2021-03-12,Open 13,Quarterfinals,Hard,Herbert P.H.,Tsitsipas S.,93,5.0,5.0,1.16,5.73,1.18,6.0,1.18
2021-03-12,Open 13,Quarterfinals,Hard,Medvedev D.,Sinner J.,3,34.0,1.33,3.4,1.35,3.5,1.37,3.55
2021-03-12,Open 13,Quarterfinals,Hard,Ebden M.,Khachanov K.,287,21.0,5.5,1.14,6.02,1.17,6.85,1.17
2021-03-12,Chile Open,Quarterfinals,Clay,Delbonis F.,Rune H.,86,410.0,1.53,2.5,1.53,2.69,1.59,2.69
2021-03-12,Chile Open,Quarterfinals,Clay,Bagnis F.,Djere L.,118,57.0,2.2,1.66,2.25,1.72,2.31,1.74
2021-03-13,Chile Open,Semifinals,Clay,Garin C.,Galan D.E.,22,121.0,1.53,2.5,1.49,2.85,1.58,2.97
2021-03-13,Chile Open,Semifinals,Clay,Bagnis F.,Delbonis F.,118,86.0,2.1,1.72,2.35,1.67,2.4,1.72
2021-03-13,Open 13,Semifinals,Hard,Medvedev D.,Ebden M.,3,287.0,1.05,11.0,1.07,10.75,1.07,14.0
2021-03-13,Open 13,Semifinals,Hard,Herbert P.H.,Humbert U.,93,31.0,2.3,1.61,2.32,1.68,2.4,1.74
2021-03-13,Qatar Exxon Mobil Open,The Final,Hard,Basilashvili N.,Bautista Agut R.,42,13.0,4.0,1.25,4.64,1.24,4.64,1.29
2021-03-14,Dubai Tennis Championships,1st Round,Hard,Jaziri M.,Tsonga J.W.,258,66.0,3.75,1.28,3.8,1.3,4.0,1.31
2021-03-14,Dubai Tennis Championships,1st Round,Hard,Karatsev A.,Gerasimov E.,42,77.0,1.4,3.0,1.43,3.03,1.46,3.2
2021-03-14,Dubai Tennis Championships,1st Round,Hard,Chardy J.,Ramos-Vinolas A.,53,47.0,1.36,3.2,1.36,3.4,1.37,3.75
2021-03-14,Dubai Tennis Championships,1st Round,Hard,Nishikori K.,Opelka R.,41,38.0,2.1,1.72,2.23,1.72,2.38,1.78
2021-03-14,Dubai Tennis Championships,1st Round,Hard,Bublik A.,Nishioka Y.,43,64.0,1.44,2.75,1.51,2.72,1.58,3.26
2021-03-14,Chile Open,The Final,Clay,Garin C.,Bagnis F.,22,118.0,1.5,2.62,1.55,2.65,1.55,3.0
2021-03-14,Open 13,The Final,Hard,Medvedev D.,Herbert P.H.,3,93.0,1.2,4.5,1.19,5.38,1.22,5.5
2021-03-14,Dubai Tennis Championships,1st Round,Hard,Popyrin A.,Novak D.,86,99.0,1.44,2.75,1.39,3.23,1.5,3.23
2021-03-15,Dubai Tennis Championships,1st Round,Hard,Struff J.L.,Kukushkin M.,39,104.0,1.5,2.62,1.53,2.67,1.59,2.7
2021-03-15,Dubai Tennis Championships,2nd Round,Hard,Chardy J.,De Minaur A.,53,23.0,3.2,1.36,3.29,1.39,3.33,1.43
2021-03-15,Dubai Tennis Championships,1st Round,Hard,Fucsovics M.,Pospisil V.,44,65.0,1.61,2.3,1.57,2.55,1.65,2.6
2021-03-15,Dubai Tennis Championships,1st Round,Hard,Ruusuvuori E.,Thompson J.,87,55.0,1.4,3.0,1.36,3.39,1.4,3.39
2021-03-15,Dubai Tennis Championships,1st Round,Hard,Gasquet R.,Cecchinato M.,49,89.0,1.4,3.0,1.39,3.21,1.43,3.35
2021-03-15,Dubai Tennis Championships,1st Round,Hard,Harris L.,O Connell C.,81,122.0,1.36,3.2,1.37,3.33,1.38,3.4
2021-03-15,Dubai Tennis Championships,1st Round,Hard,Bedene A.,Bhambri Y.,59,,1.4,3.0,1.4,3.2,1.43,3.25
2021-03-15,Dubai Tennis Championships,1st Round,Hard,Zapata Miralles B.,Millman J.,150,40.0,2.1,1.72,2.14,1.78,2.3,1.85
2021-03-15,Dubai Tennis Championships,1st Round,Hard,Davidovich Fokina A.,Albot R.,52,76.0,1.44,2.75,1.47,2.88,1.51,2.91
2021-03-16,Dubai Tennis Championships,2nd Round,Hard,Fritz T.,Basilashvili N.,30,36.0,1.61,2.3,1.7,2.29,1.7,2.4
2021-03-16,Dubai Tennis Championships,2nd Round,Hard,Fucsovics M.,Carreno Busta P.,44,15.0,1.8,2.0,1.8,2.13,1.86,2.2
2021-03-16,Dubai Tennis Championships,2nd Round,Hard,Sinner J.,Bublik A.,32,43.0,1.44,2.75,1.42,3.14,1.49,3.14
2021-03-16,Dubai Tennis Championships,2nd Round,Hard,Hurkacz H.,Gasquet R.,35,49.0,1.53,2.5,1.56,2.62,1.62,2.62
2021-03-16,Dubai Tennis Championships,2nd Round,Hard,Karatsev A.,Evans D.,42,28.0,1.9,1.9,1.93,1.97,2.0,2.06
2021-03-16,Dubai Tennis Championships,2nd Round,Hard,Shapovalov D.,Struff J.L.,12,39.0,1.53,2.5,1.5,2.79,1.57,2.79
2021-03-16,Dubai Tennis Championships,2nd Round,Hard,Khachanov K.,Popyrin A.,22,86.0,1.57,2.37,1.64,2.42,1.64,2.55
2021-03-16,Dubai Tennis Championships,2nd Round,Hard,Lajovic D.,Jaziri M.,26,258.0,1.22,4.33,1.22,4.93,1.22,5.2
2021-03-16,Dubai Tennis Championships,2nd Round,Hard,Rublev A.,Ruusuvuori E.,8,87.0,1.14,5.5,1.2,5.16,1.2,5.8
2021-03-16,Dubai Tennis Championships,2nd Round,Hard,Sonego L.,Zapata Miralles B.,37,150.0,1.53,2.5,1.51,2.77,1.58,2.8
2021-03-16,Dubai Tennis Championships,2nd Round,Hard,Nishikori K.,Goffin D.,41,13.0,2.2,1.66,2.24,1.73,2.33,1.78
2021-03-16,Dubai Tennis Championships,2nd Round,Hard,Bautista Agut R.,Ebden M.,11,221.0,1.14,5.5,1.14,6.83,1.14,7.1
2021-03-16,Dubai Tennis Championships,2nd Round,Hard,Harris L.,Thiem D.,81,4.0,4.0,1.25,3.83,1.31,4.0,1.31
2021-03-16,Abierto Mexicano,1st Round,Hard,Koepfer D.,Lopez Villasenor G.,71,563.0,1.16,5.0,1.16,5.94,1.18,6.25
2021-03-16,Abierto Mexicano,1st Round,Hard,Auger-Aliassime F.,Sandgren T.,18,58.0,1.25,4.0,1.25,4.35,1.27,4.45
2021-03-16,Abierto Mexicano,1st Round,Hard,Isner J.,Caruso S.,27,84.0,1.5,2.62,1.55,2.62,1.58,2.65
2021-03-16,Abierto Mexicano,1st Round,Hard,Zverev A.,Alcaraz C.,7,132.0,1.14,5.5,1.16,6.05,1.2,6.25
2021-03-16,Abierto Mexicano,1st Round,Hard,Djere L.,Johnson S.,54,82.0,1.9,1.9,1.92,1.97,1.99,2.05
2021-03-16,Abierto Mexicano,1st Round,Hard,Korda S.,Cilic M.,92,45.0,1.72,2.1,1.83,2.08,1.83,2.17
2021-03-16,Dubai Tennis Championships,2nd Round,Hard,Bedene A.,Giustino L.,59,163.0,1.16,5.0,1.23,4.73,1.24,5.2
2021-03-16,Dubai Tennis Championships,2nd Round,Hard,Krajinovic F.,Davidovich Fokina A.,33,52.0,2.0,1.8,2.02,1.88,2.07,2.05
2021-03-17,Abierto Mexicano,1st Round,Hard,Raonic M.,Paul T.,19,51.0,1.3,3.5,1.35,3.48,1.35,3.7
2021-03-17,Abierto Mexicano,1st Round,Hard,Tiafoe F.,Nakashima B.,56,145.0,1.9,1.9,2.06,1.84,2.06,2.18
2021-03-17,Abierto Mexicano,1st Round,Hard,Griekspoor T.,Kudla D.,154,123.0,1.61,2.3,1.64,2.39,1.7,2.45
2021-03-17,Abierto Mexicano,1st Round,Hard,Fognini F.,Travaglia S.,17,68.0,1.72,2.1,1.69,2.28,1.79,2.4
2021-03-17,Abierto Mexicano,1st Round,Hard,Tsitsipas S.,Paire B.,5,31.0,1.06,10.0,1.06,11.1,1.08,14.5
2021-03-17,Abierto Mexicano,1st Round,Hard,Kecmanovic M.,Lopez F.,46,62.0,1.4,3.0,1.46,2.91,1.46,3.1
2021-03-17,Abierto Mexicano,1st Round,Hard,Dimitrov G.,Mannarino A.,16,34.0,1.44,2.75,1.46,2.92,1.5,3.0
2021-03-17,Abierto Mexicano,1st Round,Hard,Ruud C.,Galan D.E.,25,112.0,1.25,4.0,1.29,3.97,1.29,4.4
2021-03-17,Dubai Tennis Championships,3rd Round,Hard,Harris L.,Krajinovic F.,81,33.0,2.0,1.8,1.9,2.01,2.06,2.01
2021-03-17,Dubai Tennis Championships,3rd Round,Hard,Rublev A.,Fritz T.,8,30.0,1.25,4.0,1.2,5.15,1.25,5.25
2021-03-17,Dubai Tennis Championships,3rd Round,Hard,Fucsovics M.,Lajovic D.,44,26.0,1.5,2.62,1.51,2.77,1.54,2.91
2021-03-17,Dubai Tennis Championships,3rd Round,Hard,Nishikori K.,Bedene A.,41,59.0,1.44,2.75,1.48,2.86,1.48,3.17
2021-03-17,Dubai Tennis Championships,3rd Round,Hard,Karatsev A.,Sonego L.,42,37.0,1.57,2.37,1.58,2.54,1.63,2.54
2021-03-17,Dubai Tennis Championships,3rd Round,Hard,Sinner J.,Bautista Agut R.,32,11.0,2.1,1.72,2.15,1.79,2.21,1.83
2021-03-17,Dubai Tennis Championships,3rd Round,Hard,Chardy J.,Khachanov K.,53,22.0,2.37,1.57,2.51,1.6,2.55,1.7
2021-03-17,Dubai Tennis Championships,3rd Round,Hard,Shapovalov D.,Hurkacz H.,12,35.0,1.53,2.5,1.52,2.71,1.58,2.8
2021-03-17,Abierto Mexicano,1st Round,Hard,Norrie C.,Kozlov S.,61,389.0,1.16,5.0,1.21,4.87,1.24,5.6
2021-03-17,Abierto Mexicano,1st Round,Hard,Musetti L.,Schwartzman D.,120,9.0,4.0,1.25,4.33,1.25,4.33,1.29
2021-03-18,Dubai Tennis Championships,Quarterfinals,Hard,Shapovalov D.,Chardy J.,12,53.0,1.3,3.5,1.33,3.68,1.35,3.68
2021-03-18,Dubai Tennis Championships,Quarterfinals,Hard,Karatsev A.,Sinner J.,42,32.0,2.62,1.5,2.55,1.58,2.78,1.58
2021-03-18,Abierto Mexicano,2nd Round,Hard,Musetti L.,Tiafoe F.,120,56.0,2.37,1.57,2.47,1.61,2.5,1.66
2021-03-18,Abierto Mexicano,2nd Round,Hard,Tsitsipas S.,Isner J.,5,27.0,1.22,4.33,1.24,4.64,1.28,4.64
2021-03-18,Abierto Mexicano,2nd Round,Hard,Norrie C.,Fognini F.,61,17.0,2.2,1.66,2.17,1.78,2.2,1.8
2021-03-18,Abierto Mexicano,2nd Round,Hard,Zverev A.,Djere L.,7,54.0,1.08,8.0,1.08,9.91,1.1,10.25
2021-03-18,Abierto Mexicano,2nd Round,Hard,Ruud C.,Griekspoor T.,25,154.0,1.36,3.2,1.4,3.22,1.45,3.39
2021-03-18,Abierto Mexicano,2nd Round,Hard,Dimitrov G.,Kecmanovic M.,16,46.0,1.5,2.62,1.59,2.53,1.62,2.71
2021-03-18,Abierto Mexicano,2nd Round,Hard,Auger-Aliassime F.,Korda S.,18,92.0,1.57,2.37,1.62,2.45,1.71,2.45
2021-03-18,Abierto Mexicano,2nd Round,Hard,Koepfer D.,Raonic M.,71,19.0,7.0,1.1,7.04,1.13,7.13,1.15
2021-03-18,Dubai Tennis Championships,Quarterfinals,Hard,Harris L.,Nishikori K.,81,41.0,2.0,1.8,2.05,1.86,2.2,1.86
2021-03-18,Dubai Tennis Championships,Quarterfinals,Hard,Rublev A.,Fucsovics M.,8,44.0,1.16,5.0,1.18,5.65,1.18,6.5
2021-03-19,Dubai Tennis Championships,Semifinals,Hard,Karatsev A.,Rublev A.,42,8.0,4.33,1.22,4.71,1.23,4.78,1.25
2021-03-19,Abierto Mexicano,Quarterfinals,Hard,Musetti L.,Dimitrov G.,120,16.0,3.75,1.28,4.18,1.27,4.18,1.32
2021-03-19,Abierto Mexicano,Quarterfinals,Hard,Tsitsipas S.,Auger-Aliassime F.,5,18.0,1.36,3.2,1.35,3.54,1.39,3.63
2021-03-19,Abierto Mexicano,Quarterfinals,Hard,Koepfer D.,Norrie C.,71,61.0,2.37,1.57,2.58,1.57,2.58,1.63
2021-03-19,Abierto Mexicano,Quarterfinals,Hard,Zverev A.,Ruud C.,7,25.0,1.2,4.5,1.23,4.7,1.24,5.24
2021-03-19,Dubai Tennis Championships,Semifinals,Hard,Harris L.,Shapovalov D.,81,12.0,3.0,1.4,3.18,1.41,3.38,1.45
2021-03-20,Dubai Tennis Championships,The Final,Hard,Karatsev A.,Harris L.,42,81.0,1.5,2.62,1.54,2.66,1.57,2.71
2021-03-20,Abierto Mexicano,Semifinals,Hard,Zverev A.,Koepfer D.,7,71.0,1.14,5.5,1.17,6.0,1.18,6.1
2021-03-20,Abierto Mexicano,Semifinals,Hard,Tsitsipas S.,Musetti L.,5,120.0,1.16,5.0,1.16,6.26,1.2,6.6
2021-03-21,Abierto Mexicano,The Final,Hard,Zverev A.,Tsitsipas S.,7,5.0,2.75,1.44,2.52,1.59,2.78,1.61
2021-03-24,Miami Open,1st Round,Hard,Djere L.,Vesely J.,57,71.0,2.37,1.57,2.47,1.61,2.65,1.61
2021-03-24,Miami Open,1st Round,Hard,Mcdonald M.,Pospisil V.,120,67.0,1.8,2.0,1.88,2.02,1.95,2.06
2021-03-24,Miami Open,1st Round,Hard,Harris L.,Nava E.,52,556.0,1.2,4.5,1.24,4.53,1.25,4.8
2021-03-24,Miami Open,1st Round,Hard,Duckworth J.,Zverev M.,104,280.0,1.57,2.37,1.65,2.39,1.73,2.5
2021-03-24,Miami Open,1st Round,Hard,Hanfmann Y.,Johnson S.,108,82.0,1.66,2.2,1.69,2.3,1.81,2.3
2021-03-24,Miami Open,1st Round,Hard,Escobedo E.,Lorenzi P.,205,157.0,1.25,4.0,1.26,4.3,1.27,4.35
2021-03-24,Miami Open,1st Round,Hard,Berankis R.,Gaio F.,89,142.0,1.61,2.3,1.63,2.43,1.67,2.47
2021-03-24,Miami Open,1st Round,Hard,Lu Y.,Querrey S.,1020,63.0,6.0,1.12,8.28,1.11,8.55,1.12
2021-03-24,Miami Open,1st Round,Hard,Giron M.,Paul T.,88,53.0,2.3,1.61,2.42,1.64,2.43,1.71
2021-03-24,Miami Open,1st Round,Hard,Ymer M.,Tabilo A.,95,167.0,1.66,2.2,1.63,2.43,1.69,2.43
2021-03-24,Miami Open,1st Round,Hard,Norrie C.,Nishioka Y.,56,66.0,1.57,2.37,1.68,2.34,1.71,2.58
2021-03-24,Miami Open,1st Round,Hard,Herbert P.H.,Sousa P.,74,111.0,1.16,5.0,1.26,4.38,1.26,6.7
2021-03-24,Miami Open,1st Round,Hard,Popyrin A.,Lopez F.,86,64.0,1.36,3.2,1.4,3.22,1.4,3.4
2021-03-24,Miami Open,1st Round,Hard,Gaston H.,Koepfer D.,162,54.0,3.0,1.4,3.05,1.43,3.35,1.46
2021-03-25,Miami Open,1st Round,Hard,Cilic M.,Coria F.,45,84.0,1.2,4.5,1.18,5.59,1.23,5.75
2021-03-25,Miami Open,1st Round,Hard,Musetti L.,Mmoh M.,94,181.0,1.53,2.5,1.59,2.52,1.61,2.8
2021-03-25,Miami Open,1st Round,Hard,Sandgren T.,Martinez P.,62,93.0,1.57,2.37,1.67,2.35,1.69,2.4
2021-03-25,Miami Open,1st Round,Hard,Galan D.E.,Seyboth Wild T.,113,125.0,1.9,1.9,1.96,1.94,2.05,1.95
2021-03-25,Miami Open,1st Round,Hard,Dzumhur D.,Anderson K.,126,91.0,3.2,1.36,3.32,1.37,3.32,1.43
2021-03-25,Miami Open,1st Round,Hard,Kecmanovic M.,Broady L.,46,158.0,1.33,3.4,1.32,3.78,1.35,3.8
2021-03-25,Miami Open,1st Round,Hard,Uchiyama Y.,Caruso S.,110,85.0,3.2,1.36,3.09,1.43,3.2,1.43
2021-03-25,Miami Open,1st Round,Hard,Korda S.,Albot R.,87,77.0,1.4,3.0,1.43,3.07,1.43,3.15
2021-03-25,Miami Open,1st Round,Hard,Kudla D.,Chardy J.,123,49.0,3.5,1.3,3.47,1.36,3.6,1.39
2021-03-25,Miami Open,1st Round,Hard,Fratangelo B.,Verdasco F.,233,72.0,1.36,3.2,1.45,2.99,1.45,3.2
2021-03-25,Miami Open,1st Round,Hard,Ivashka I.,Kwon S.W.,116,79.0,2.5,1.53,2.48,1.61,2.75,1.63
2021-03-25,Miami Open,1st Round,Hard,Kukushkin M.,Draper J.,105,316.0,1.5,2.62,1.5,2.79,1.54,2.8
2021-03-25,Miami Open,1st Round,Hard,Kokkinakis T.,Mochizuki S.,243,654.0,1.1,7.0,1.14,6.93,1.16,8.0
2021-03-25,Miami Open,1st Round,Hard,Tiafoe F.,Travaglia S.,58,70.0,1.3,3.5,1.32,3.71,1.38,3.71
2021-03-25,Miami Open,1st Round,Hard,Thompson J.,Delbonis F.,60,80.0,1.61,2.3,1.63,2.44,1.71,2.46
2021-03-25,Miami Open,1st Round,Hard,Ruusuvuori E.,Alcaraz C.,83,132.0,1.57,2.37,1.62,2.46,1.65,2.5
2021-03-26,Miami Open,2nd Round,Hard,Tiafoe F.,Evans D.,58,29.0,2.1,1.72,2.3,1.69,2.3,1.81
2021-03-26,Miami Open,2nd Round,Hard,Bublik A.,Djere L.,44,57.0,1.53,2.5,1.58,2.55,1.59,2.64
2021-03-26,Miami Open,2nd Round,Hard,Ruusuvuori E.,Zverev A.,83,7.0,5.0,1.16,6.01,1.17,6.5,1.2
2021-03-26,Miami Open,2nd Round,Hard,Khachanov K.,Hanfmann Y.,22,108.0,1.2,4.5,1.22,4.81,1.24,4.85
2021-03-26,Miami Open,2nd Round,Hard,Medvedev D.,Lu Y.,2,1020.0,1.01,23.0,1.02,20.77,1.03,35.0
