date,tournament,round,surface,match,wrank,lrank,prob_winner,odds_winner,odds_loser,pin_winner,pin_loser,edge,confidence,decision,reason,stake,result,leak_flag,invalidated,data_cutoff,bankroll_before,profit,bankroll_after
2024-10-14,Nordic Open,1st Round,Hard,Stricker D. vs Kovacevic A.,317,90.0,0.6579,1.8,2.0,1.96,1.93,0.0,0.316,,no-bet baseline,0.0,,0,0,2024-10-13,1000000.0,0.0,1000000.0
2024-10-14,Almaty Open,1st Round,Hard,Engel J. vs Wong C.,458,133.0,0.5359,3.0,1.4,2.97,1.44,0.0,0.072,,no-bet baseline,0.0,,0,0,2024-10-13,1000000.0,0.0,1000000.0
2024-10-14,European Open,1st Round,Hard,Etcheverry T. vs Gasquet R.,35,135.0,0.7156,1.4,3.0,1.4,3.15,0.0,0.431,,no-bet baseline,0.0,,0,0,2024-10-13,1000000.0,0.0,1000000.0
2024-10-14,European Open,1st Round,Hard,Fucsovics M. vs Collignon R.,93,164.0,0.6476,1.8,2.0,1.81,2.1,0.0,0.295,,no-bet baseline,0.0,,0,0,2024-10-13,1000000.0,0.0,1000000.0
2024-10-14,Nordic Open,1st Round,Hard,Berrettini M. vs Darderi L.,42,44.0,0.8154,1.13,6.0,1.14,6.83,0.0,0.631,,no-bet baseline,0.0,,0,0,2024-10-13,1000000.0,0.0,1000000.0
2024-10-14,European Open,1st Round,Hard,Carballes Baena R. vs Koepfer D.,54,81.0,0.4623,1.8,2.0,1.87,2.02,0.0,0.075,,no-bet baseline,0.0,,0,0,2024-10-13,1000000.0,0.0,1000000.0
2024-10-14,European Open,1st Round,Hard,Navone M. vs Monteiro T.,43,88.0,0.466,2.0,1.8,2.02,1.87,0.0,0.068,,no-bet baseline,0.0,,0,0,2024-10-13,1000000.0,0.0,1000000.0
2024-10-15,Nordic Open,1st Round,Hard,Kecmanovic M. vs Norrie C.,55,52.0,0.355,1.8,2.0,1.88,2.02,0.0,0.29,,no-bet baseline,0.0,,0,0,2024-10-14,1000000.0,0.0,1000000.0
2024-10-15,Almaty Open,1st Round,Hard,Shevchenko A. vs Kukushkin M.,61,111.0,0.688,1.67,2.2,1.72,2.23,0.0,0.376,,no-bet baseline,0.0,,0,0,2024-10-14,1000000.0,0.0,1000000.0
2024-10-15,Almaty Open,1st Round,Hard,Karatsev A. vs Zhang Zh.,139,46.0,0.3896,2.1,1.73,2.12,1.79,0.0,0.221,,no-bet baseline,0.0,,0,0,2024-10-14,1000000.0,0.0,1000000.0
2024-10-15,Almaty Open,1st Round,Hard,Evans D. vs Daniel T.,180,89.0,0.5181,1.44,2.75,1.46,2.9,0.0,0.036,,no-bet baseline,0.0,,0,0,2024-10-14,1000000.0,0.0,1000000.0
2024-10-15,Almaty Open,1st Round,Hard,Virtanen O. vs Fognini F.,116,76.0,0.4151,1.57,2.38,1.58,2.57,0.0,0.17,,no-bet baseline,0.0,,0,0,2024-10-14,1000000.0,0.0,1000000.0
2024-10-15,Almaty Open,1st Round,Hard,Mannarino A. vs Safiullin R.,56,58.0,0.3133,3.0,1.4,3.15,1.4,0.0,0.373,,no-bet baseline,0.0,,0,0,2024-10-14,1000000.0,0.0,1000000.0
2024-10-15,Almaty Open,1st Round,Hard,Diallo G. vs O Connell C.,118,72.0,0.3155,1.8,2.0,1.94,1.94,0.0,0.369,,no-bet baseline,0.0,,0,0,2024-10-14,1000000.0,0.0,1000000.0
2024-10-15,Nordic Open,1st Round,Hard,Fearnley J. vs Moutet C.,99,71.0,0.5146,1.4,3.0,1.42,3.09,0.0,0.029,,no-bet baseline,0.0,,0,0,2024-10-14,1000000.0,0.0,1000000.0
2024-10-15,Nordic Open,1st Round,Hard,Djere L. vs Martinez P.,113,39.0,0.534,1.44,2.75,1.52,2.71,0.0,0.068,,no-bet baseline,0.0,,0,0,2024-10-14,1000000.0,0.0,1000000.0
2024-10-15,European Open,1st Round,Hard,Giron M. vs Van De Zandschulp B.,47,68.0,0.5095,1.91,1.91,1.93,1.96,0.0,0.019,,no-bet baseline,0.0,,0,0,2024-10-14,1000000.0,0.0,1000000.0
2024-10-15,Nordic Open,1st Round,Hard,Muller A. vs Borg L.,70,590.0,0.6216,1.1,7.0,1.13,7.1,0.0,0.243,,no-bet baseline,0.0,,0,0,2024-10-14,1000000.0,0.0,1000000.0
2024-10-15,Nordic Open,1st Round,Hard,Jarry N. vs Ymer E.,34,252.0,0.6251,1.67,2.2,1.69,2.28,0.0,0.25,,no-bet baseline,0.0,,0,0,2024-10-14,1000000.0,0.0,1000000.0
2024-10-15,Almaty Open,1st Round,Hard,Zhukayev B. vs Hassan B.,213,245.0,0.5091,1.8,2.0,1.85,2.04,0.0,0.018,,no-bet baseline,0.0,,0,0,2024-10-14,1000000.0,0.0,1000000.0
2024-10-15,European Open,1st Round,Hard,Gaston H. vs Vatutin A.,77,336.0,0.5053,1.62,2.3,1.62,2.42,0.0,0.011,,no-bet baseline,0.0,,0,0,2024-10-14,1000000.0,0.0,1000000.0
2024-10-15,European Open,1st Round,Hard,Lehecka J. vs Munar J.,33,65.0,0.8933,1.25,4.0,1.32,3.67,0.0,0.787,,no-bet baseline,0.0,,0,0,2024-10-14,1000000.0,0.0,1000000.0
2024-10-15,European Open,1st Round,Hard,Seyboth Wild T. vs Mpetshi G.,80,48.0,0.5923,2.1,1.73,2.14,1.78,0.0,0.185,,no-bet baseline,0.0,,0,0,2024-10-14,1000000.0,0.0,1000000.0
2024-10-15,European Open,1st Round,Hard,Bautista Agut R. vs Van Assche L.,60,119.0,0.5793,1.91,1.91,1.97,1.92,0.0,0.159,,no-bet baseline,0.0,,0,0,2024-10-14,1000000.0,0.0,1000000.0
2024-10-15,European Open,1st Round,Hard,Bergs Z. vs Diaz Acosta F.,69,67.0,0.5558,1.17,5.0,1.23,4.61,0.0,0.112,,no-bet baseline,0.0,,0,0,2024-10-14,1000000.0,0.0,1000000.0
2024-10-15,European Open,1st Round,Hard,Rinderknech A. vs Blockx A.,62,231.0,0.6828,1.62,2.3,1.68,2.31,0.0,0.366,,no-bet baseline,0.0,,0,0,2024-10-14,1000000.0,0.0,1000000.0
2024-10-16,Nordic Open,2nd Round,Hard,Paul T. vs Djere L.,13,113.0,0.8204,1.22,4.33,1.26,4.37,0.0,0.641,,no-bet baseline,0.0,,0,0,2024-10-15,1000000.0,0.0,1000000.0
2024-10-16,Nordic Open,1st Round,Hard,Davidovich Fokina A. vs Tirante T.A.,64,121.0,0.6589,1.2,4.5,1.28,4.05,0.0,0.318,,no-bet baseline,0.0,,0,0,2024-10-15,1000000.0,0.0,1000000.0
2024-10-16,Nordic Open,1st Round,Hard,Halys Q. vs Nagal S.,95,78.0,0.697,1.2,4.5,1.27,4.18,0.0,0.394,,no-bet baseline,0.0,,0,0,2024-10-15,1000000.0,0.0,1000000.0
2024-10-16,Nordic Open,2nd Round,Hard,Griekspoor T. vs Fearnley J.,37,99.0,0.7777,1.73,2.1,1.72,2.25,0.0,0.555,,no-bet baseline,0.0,,0,0,2024-10-15,1000000.0,0.0,1000000.0
2024-10-16,Nordic Open,2nd Round,Hard,Stricker D. vs Berrettini M.,317,42.0,0.3352,4.5,1.2,4.84,1.22,0.0,0.33,,no-bet baseline,0.0,,0,0,2024-10-15,1000000.0,0.0,1000000.0
2024-10-16,Nordic Open,2nd Round,Hard,Ruud C. vs Sonego L.,8,50.0,0.6723,1.57,2.38,1.63,2.43,0.0,0.345,,no-bet baseline,0.0,,0,0,2024-10-15,1000000.0,0.0,1000000.0
2024-10-16,Almaty Open,2nd Round,Hard,Shevchenko A. vs Karatsev A.,61,139.0,0.5698,2.0,1.8,2.09,1.83,0.0,0.14,,no-bet baseline,0.0,,0,0,2024-10-15,1000000.0,0.0,1000000.0
2024-10-16,European Open,1st Round,Hard,Altmaier D. vs Bailly G.,84,869.0,0.4994,1.57,2.38,1.52,2.7,0.0,0.001,,no-bet baseline,0.0,,0,0,2024-10-15,1000000.0,0.0,1000000.0
2024-10-16,European Open,2nd Round,Hard,Bautista Agut R. vs Etcheverry T.,60,35.0,0.408,2.0,1.8,2.12,1.81,0.0,0.184,,no-bet baseline,0.0,,0,0,2024-10-15,1000000.0,0.0,1000000.0
2024-10-16,European Open,2nd Round,Hard,De Minaur A. vs Carballes Baena R.,9,54.0,0.8508,1.17,5.0,1.18,5.67,0.0,0.702,,no-bet baseline,0.0,,0,0,2024-10-15,1000000.0,0.0,1000000.0
2024-10-16,European Open,2nd Round,Hard,Auger-Aliassime F. vs Fucsovics M.,21,93.0,0.5029,1.44,2.75,1.51,2.77,0.0,0.006,,no-bet baseline,0.0,,0,0,2024-10-15,1000000.0,0.0,1000000.0
2024-10-16,Almaty Open,2nd Round,Hard,Tabilo A. vs Marterer M.,23,114.0,0.802,1.44,2.75,1.42,3.14,0.0,0.604,,no-bet baseline,0.0,,0,0,2024-10-15,1000000.0,0.0,1000000.0
2024-10-16,Almaty Open,2nd Round,Hard,Diallo G. vs Coric B.,118,96.0,0.4296,1.73,2.1,1.78,2.17,0.0,0.141,,no-bet baseline,0.0,,0,0,2024-10-15,1000000.0,0.0,1000000.0
2024-10-16,Almaty Open,2nd Round,Hard,Cerundolo F. vs Engel J.,31,458.0,0.6013,1.2,4.5,1.25,4.51,0.0,0.203,,no-bet baseline,0.0,,0,0,2024-10-15,1000000.0,0.0,1000000.0
2024-10-16,Almaty Open,1st Round,Hard,Machac T. vs Skatov T.,25,192.0,0.8977,1.11,6.5,1.16,6.12,0.0,0.795,,no-bet baseline,0.0,,0,0,2024-10-15,1000000.0,0.0,1000000.0
2024-10-16,Almaty Open,1st Round,Hard,Vukic A. vs Duckworth J.,85,63.0,0.5642,1.5,2.63,1.68,2.3,0.0,0.128,,no-bet baseline,0.0,,0,0,2024-10-15,1000000.0,0.0,1000000.0
2024-10-16,Nordic Open,1st Round,Hard,Wawrinka S. vs Nakashima B.,217,38.0,0.2331,3.0,1.4,3.18,1.4,0.0,0.534,,no-bet baseline,0.0,,0,0,2024-10-15,1000000.0,0.0,1000000.0
2024-10-16,European Open,2nd Round,Hard,Gaston H. vs Navone M.,77,43.0,0.4099,2.1,1.73,2.27,1.71,0.0,0.18,,no-bet baseline,0.0,,0,0,2024-10-15,1000000.0,0.0,1000000.0
2024-10-17,Almaty Open,2nd Round,Hard,Khachanov K. vs Virtanen O.,26,116.0,0.684,1.44,2.75,1.52,2.75,0.0,0.368,,no-bet baseline,0.0,,0,0,2024-10-16,1000000.0,0.0,1000000.0
2024-10-17,Almaty Open,2nd Round,Hard,Vukic A. vs Mannarino A.,85,56.0,0.5188,1.69,2.1,1.81,2.12,0.0,0.038,,no-bet baseline,0.0,,0,0,2024-10-16,1000000.0,0.0,1000000.0
2024-10-17,European Open,2nd Round,Hard,Tsitsipas S. vs Seyboth Wild T.,11,80.0,0.6797,1.25,4.0,1.27,4.17,0.0,0.359,,no-bet baseline,0.0,,0,0,2024-10-16,1000000.0,0.0,1000000.0
2024-10-17,European Open,2nd Round,Hard,Giron M. vs Rinderknech A.,47,62.0,0.5058,1.62,2.3,1.65,2.39,0.0,0.012,,no-bet baseline,0.0,,0,0,2024-10-16,1000000.0,0.0,1000000.0
2024-10-17,Almaty Open,2nd Round,Hard,Zhukayev B. vs Machac T.,213,25.0,0.1123,5.0,1.17,5.77,1.18,0.0,0.775,,no-bet baseline,0.0,,0,0,2024-10-16,1000000.0,0.0,1000000.0
2024-10-17,European Open,2nd Round,Hard,Bergs Z. vs Baez S.,69,27.0,0.4584,1.25,4.0,1.27,4.2,0.0,0.083,,no-bet baseline,0.0,,0,0,2024-10-16,1000000.0,0.0,1000000.0
2024-10-17,Almaty Open,2nd Round,Hard,Tiafoe F. vs Evans D.,15,180.0,0.8387,1.4,3.0,1.43,3.06,0.0,0.677,,no-bet baseline,0.0,,0,0,2024-10-16,1000000.0,0.0,1000000.0
2024-10-17,Nordic Open,2nd Round,Hard,Kecmanovic M. vs Jarry N.,55,34.0,0.5184,1.44,2.75,1.54,2.67,0.0,0.037,,no-bet baseline,0.0,,0,0,2024-10-16,1000000.0,0.0,1000000.0
2024-10-17,Nordic Open,2nd Round,Hard,Wawrinka S. vs Davidovich Fokina A.,217,64.0,0.3216,2.38,1.57,2.4,1.65,0.0,0.357,,no-bet baseline,0.0,,0,0,2024-10-16,1000000.0,0.0,1000000.0
2024-10-17,Nordic Open,2nd Round,Hard,Rublev A. vs Muller A.,7,70.0,0.8108,1.2,4.5,1.2,5.25,0.0,0.622,,no-bet baseline,0.0,,0,0,2024-10-16,1000000.0,0.0,1000000.0
2024-10-17,Nordic Open,2nd Round,Hard,Dimitrov G. vs Halys Q.,10,95.0,0.8838,1.25,4.0,1.25,4.4,0.0,0.768,,no-bet baseline,0.0,,0,0,2024-10-16,1000000.0,0.0,1000000.0
2024-10-17,European Open,2nd Round,Hard,Lehecka J. vs Altmaier D.,33,84.0,0.8446,1.17,5.0,1.19,5.56,0.0,0.689,,no-bet baseline,0.0,,0,0,2024-10-16,1000000.0,0.0,1000000.0
2024-10-18,Almaty Open,Quarterfinals,Hard,Cerundolo F. vs Shevchenko A.,31,61.0,0.4744,1.67,2.2,1.73,2.24,0.0,0.051,,no-bet baseline,0.0,,0,0,2024-10-17,1000000.0,0.0,1000000.0
2024-10-18,European Open,Quarterfinals,Hard,Bautista Agut R. vs Auger-Aliassime F.,60,21.0,0.4496,3.4,1.33,3.39,1.37,0.0,0.101,,no-bet baseline,0.0,,0,0,2024-10-17,1000000.0,0.0,1000000.0
2024-10-18,Almaty Open,Quarterfinals,Hard,Diallo G. vs Tabilo A.,118,23.0,0.3153,2.0,1.8,2.08,1.84,0.0,0.369,,no-bet baseline,0.0,,0,0,2024-10-17,1000000.0,0.0,1000000.0
2024-10-18,Nordic Open,Quarterfinals,Hard,Griekspoor T. vs Ruud C.,37,8.0,0.4812,2.0,1.8,2.09,1.83,0.0,0.038,,no-bet baseline,0.0,,0,0,2024-10-17,1000000.0,0.0,1000000.0
2024-10-18,Almaty Open,Quarterfinals,Hard,Vukic A. vs Tiafoe F.,85,15.0,0.2273,3.0,1.4,3.11,1.42,0.0,0.545,,no-bet baseline,0.0,,0,0,2024-10-17,1000000.0,0.0,1000000.0
2024-10-18,Almaty Open,Quarterfinals,Hard,Khachanov K. vs Zhukayev B.,26,213.0,0.6677,1.29,3.75,1.28,4.07,0.0,0.335,,no-bet baseline,0.0,,0,0,2024-10-17,1000000.0,0.0,1000000.0
2024-10-18,European Open,Quarterfinals,Hard,Lehecka J. vs Tsitsipas S.,33,11.0,0.5727,1.8,2.0,1.9,2.0,0.0,0.145,,no-bet baseline,0.0,,0,0,2024-10-17,1000000.0,0.0,1000000.0
2024-10-18,Nordic Open,Quarterfinals,Hard,Paul T. vs Kecmanovic M.,13,55.0,0.762,1.29,3.75,1.31,3.86,0.0,0.524,,no-bet baseline,0.0,,0,0,2024-10-17,1000000.0,0.0,1000000.0
2024-10-18,Nordic Open,Quarterfinals,Hard,Wawrinka S. vs Rublev A.,217,7.0,0.1872,5.0,1.17,5.42,1.19,0.0,0.626,,no-bet baseline,0.0,,0,0,2024-10-17,1000000.0,0.0,1000000.0
2024-10-18,European Open,Quarterfinals,Hard,Giron M. vs Bergs Z.,47,69.0,0.6114,2.1,1.69,2.21,1.75,0.0,0.223,,no-bet baseline,0.0,,0,0,2024-10-17,1000000.0,0.0,1000000.0
2024-10-18,Nordic Open,Quarterfinals,Hard,Dimitrov G. vs Stricker D.,10,317.0,0.8335,1.2,4.5,1.24,4.58,0.0,0.667,,no-bet baseline,0.0,,0,0,2024-10-17,1000000.0,0.0,1000000.0
2024-10-18,European Open,Quarterfinals,Hard,Gaston H. vs De Minaur A.,77,9.0,0.0747,5.5,1.14,6.61,1.15,0.0,0.851,,no-bet baseline,0.0,,0,0,2024-10-17,1000000.0,0.0,1000000.0
2024-10-19,Nordic Open,Semifinals,Hard,Paul T. vs Wawrinka S.,13,217.0,0.7846,1.2,4.5,1.24,4.66,0.0,0.569,,no-bet baseline,0.0,,0,0,2024-10-18,1000000.0,0.0,1000000.0
2024-10-19,Nordic Open,Semifinals,Hard,Dimitrov G. vs Griekspoor T.,10,37.0,0.6827,1.4,3.0,1.43,3.05,0.0,0.365,,no-bet baseline,0.0,,0,0,2024-10-18,1000000.0,0.0,1000000.0
2024-10-19,European Open,Semifinals,Hard,Bautista Agut R. vs Gaston H.,60,77.0,0.6379,1.4,3.0,1.4,3.22,0.0,0.276,,no-bet baseline,0.0,,0,0,2024-10-18,1000000.0,0.0,1000000.0
2024-10-19,Almaty Open,Semifinals,Hard,Khachanov K. vs Vukic A.,26,85.0,0.5494,1.5,2.63,1.53,2.7,0.0,0.099,,no-bet baseline,0.0,,0,0,2024-10-18,1000000.0,0.0,1000000.0
2024-10-19,Almaty Open,Semifinals,Hard,Diallo G. vs Cerundolo F.,118,31.0,0.4066,1.8,2.0,1.88,2.02,0.0,0.187,,no-bet baseline,0.0,,0,0,2024-10-18,1000000.0,0.0,1000000.0
2024-10-19,European Open,Semifinals,Hard,Lehecka J. vs Giron M.,33,47.0,0.703,1.44,2.75,1.56,2.5,0.0,0.406,,no-bet baseline,0.0,,0,0,2024-10-18,1000000.0,0.0,1000000.0
2024-10-20,Nordic Open,The Final,Hard,Paul T. vs Dimitrov G.,13,10.0,0.3811,1.67,2.2,1.77,2.18,0.0,0.238,,no-bet baseline,0.0,,0,0,2024-10-19,1000000.0,0.0,1000000.0
2024-10-20,European Open,The Final,Hard,Bautista Agut R. vs Lehecka J.,60,33.0,0.2643,3.2,1.36,3.31,1.38,0.0,0.471,,no-bet baseline,0.0,,0,0,2024-10-19,1000000.0,0.0,1000000.0
2024-10-20,Almaty Open,The Final,Hard,Khachanov K. vs Diallo G.,26,118.0,0.6348,1.62,2.3,1.74,2.22,0.0,0.27,,no-bet baseline,0.0,,0,0,2024-10-19,1000000.0,0.0,1000000.0
2024-10-21,Swiss Indoors,1st Round,Hard,Fils A. vs Altmaier D.,20,82.0,0.8365,1.29,3.75,1.28,3.93,0.0,0.673,,no-bet baseline,0.0,,0,0,2024-10-20,1000000.0,0.0,1000000.0
2024-10-21,Vienna Open,1st Round,Hard,Cobolli F. vs Davidovich Fokina A.,31,62.0,0.6702,2.1,1.73,2.22,1.72,0.0,0.34,,no-bet baseline,0.0,,0,0,2024-10-20,1000000.0,0.0,1000000.0
2024-10-21,Swiss Indoors,1st Round,Hard,Mpetshi G. vs Duckworth J.,50,69.0,0.5078,1.91,1.91,2.0,1.88,0.0,0.016,,no-bet baseline,0.0,,0,0,2024-10-20,1000000.0,0.0,1000000.0
2024-10-21,Swiss Indoors,1st Round,Hard,Goffin D. vs Arnaldi M.,54,37.0,0.5174,2.2,1.67,1.93,1.93,0.0,0.035,,no-bet baseline,0.0,,0,0,2024-10-20,1000000.0,0.0,1000000.0
2024-10-21,Vienna Open,1st Round,Hard,Berrettini M. vs Fucsovics M.,41,88.0,0.6152,1.33,3.4,1.42,3.05,0.0,0.23,,no-bet baseline,0.0,,0,0,2024-10-20,1000000.0,0.0,1000000.0
2024-10-21,Vienna Open,1st Round,Hard,Mensik J. vs Popyrin A.,51,25.0,0.4427,1.67,2.2,1.83,2.07,0.0,0.115,,no-bet baseline,0.0,,0,0,2024-10-20,1000000.0,0.0,1000000.0
2024-10-21,Swiss Indoors,1st Round,Hard,Rublev A. vs Borges N.,7,33.0,0.6636,1.17,5.0,1.2,5.04,0.0,0.327,,no-bet baseline,0.0,,0,0,2024-10-20,1000000.0,0.0,1000000.0
2024-10-21,Vienna Open,1st Round,Hard,Zverev A. vs Schwaerzler J.,3,347.0,0.9245,1.03,15.0,1.02,27.44,0.0,0.849,,no-bet baseline,0.0,,0,0,2024-10-20,1000000.0,0.0,1000000.0
2024-10-21,Swiss Indoors,1st Round,Hard,Humbert U. vs Kym J.,16,140.0,0.8313,1.33,3.4,1.37,3.35,0.0,0.663,,no-bet baseline,0.0,,0,0,2024-10-20,1000000.0,0.0,1000000.0
2024-10-22,Vienna Open,1st Round,Hard,Darderi L. vs Thiem D.,42,318.0,0.3394,1.57,2.38,1.56,2.59,0.0,0.321,,no-bet baseline,0.0,,0,0,2024-10-21,1000000.0,0.0,1000000.0
2024-10-22,Swiss Indoors,1st Round,Hard,Rune H. vs Jarry N.,14,34.0,0.8123,1.3,3.5,1.28,4.06,0.0,0.625,,no-bet baseline,0.0,,0,0,2024-10-21,1000000.0,0.0,1000000.0
2024-10-22,Swiss Indoors,1st Round,Hard,Tsitsipas S. vs Cerundolo F.,11,30.0,0.6652,1.4,3.0,1.38,3.26,0.0,0.33,,no-bet baseline,0.0,,0,0,2024-10-21,1000000.0,0.0,1000000.0
2024-10-22,Swiss Indoors,1st Round,Hard,Van De Zandschulp B. vs Bublik A.,67,32.0,0.44,1.67,2.2,1.73,2.22,0.0,0.12,,no-bet baseline,0.0,,0,0,2024-10-21,1000000.0,0.0,1000000.0
2024-10-22,Vienna Open,1st Round,Hard,Musetti L. vs Sonego L.,17,49.0,0.5994,1.57,2.38,1.57,2.54,0.0,0.199,,no-bet baseline,0.0,,0,0,2024-10-21,1000000.0,0.0,1000000.0
2024-10-22,Swiss Indoors,1st Round,Hard,Shelton B. vs Etcheverry T.,23,36.0,0.7218,1.36,3.2,1.38,3.27,0.0,0.444,,no-bet baseline,0.0,,0,0,2024-10-21,1000000.0,0.0,1000000.0
2024-10-22,Vienna Open,1st Round,Hard,Draper J. vs Nishikori K.,18,141.0,0.668,1.3,3.5,1.32,3.7,0.0,0.336,,no-bet baseline,0.0,,0,0,2024-10-21,1000000.0,0.0,1000000.0
2024-10-22,Vienna Open,1st Round,Hard,Monfils G. vs Halys Q.,52,90.0,0.8079,1.62,2.3,1.67,2.33,0.0,0.616,,no-bet baseline,0.0,,0,0,2024-10-21,1000000.0,0.0,1000000.0
2024-10-22,Vienna Open,1st Round,Hard,Giron M. vs Michelsen A.,48,43.0,0.3949,2.0,1.8,2.0,1.89,0.0,0.21,,no-bet baseline,0.0,,0,0,2024-10-21,1000000.0,0.0,1000000.0
2024-10-22,Vienna Open,1st Round,Hard,De Minaur A. vs Struff J.L.,10,40.0,0.8044,1.36,3.2,1.38,3.3,0.0,0.609,,no-bet baseline,0.0,,0,0,2024-10-21,1000000.0,0.0,1000000.0
2024-10-22,Vienna Open,1st Round,Hard,Kecmanovic M. vs Navone M.,58,44.0,0.6448,1.29,3.75,1.33,3.62,0.0,0.29,,no-bet baseline,0.0,,0,0,2024-10-21,1000000.0,0.0,1000000.0
2024-10-22,Swiss Indoors,1st Round,Hard,Stricker D. vs Griekspoor T.,258,35.0,0.2996,2.75,1.44,2.85,1.47,0.0,0.401,,no-bet baseline,0.0,,0,0,2024-10-21,1000000.0,0.0,1000000.0
2024-10-22,Swiss Indoors,1st Round,Hard,Shapovalov D. vs Shang J.,95,47.0,0.2963,2.0,1.8,2.02,1.88,0.0,0.407,,no-bet baseline,0.0,,0,0,2024-10-21,1000000.0,0.0,1000000.0
2024-10-22,Swiss Indoors,1st Round,Hard,Tabilo A. vs Cilic M.,21,202.0,0.4587,1.73,2.1,1.78,2.14,0.0,0.083,,no-bet baseline,0.0,,0,0,2024-10-21,1000000.0,0.0,1000000.0
2024-10-22,Vienna Open,1st Round,Hard,Tiafoe F. vs Norrie C.,15,53.0,0.6933,1.41,2.75,1.53,2.65,0.0,0.387,,no-bet baseline,0.0,,0,0,2024-10-21,1000000.0,0.0,1000000.0
2024-10-23,Swiss Indoors,2nd Round,Hard,Rublev A. vs Tabilo A.,7,21.0,0.683,1.25,4.0,1.29,4.04,0.0,0.366,,no-bet baseline,0.0,,0,0,2024-10-22,1000000.0,0.0,1000000.0
2024-10-23,Swiss Indoors,1st Round,Hard,Bautista Agut R. vs Ruud C.,45,8.0,0.4293,2.75,1.44,2.78,1.5,0.0,0.141,,no-bet baseline,0.0,,0,0,2024-10-22,1000000.0,0.0,1000000.0
2024-10-23,Swiss Indoors,1st Round,Hard,Auger-Aliassime F. vs Baez S.,19,26.0,0.6014,1.1,7.0,1.13,6.97,0.0,0.203,,no-bet baseline,0.0,,0,0,2024-10-22,1000000.0,0.0,1000000.0
2024-10-23,Swiss Indoors,1st Round,Hard,Wawrinka S. vs Mannarino A.,169,57.0,0.5755,1.57,2.38,1.65,2.37,0.0,0.151,,no-bet baseline,0.0,,0,0,2024-10-22,1000000.0,0.0,1000000.0
2024-10-23,Swiss Indoors,2nd Round,Hard,Goffin D. vs Humbert U.,54,16.0,0.4206,3.2,1.36,3.34,1.38,0.0,0.159,,no-bet baseline,0.0,,0,0,2024-10-22,1000000.0,0.0,1000000.0
2024-10-23,Swiss Indoors,1st Round,Hard,Martinez P. vs Lehecka J.,39,28.0,0.1368,5.0,1.17,5.81,1.17,0.0,0.726,,no-bet baseline,0.0,,0,0,2024-10-22,1000000.0,0.0,1000000.0
2024-10-23,Vienna Open,2nd Round,Hard,Zverev A. vs Giron M.,3,48.0,0.804,1.17,5.0,1.21,5.1,0.0,0.608,,no-bet baseline,0.0,,0,0,2024-10-22,1000000.0,0.0,1000000.0
2024-10-23,Vienna Open,1st Round,Hard,Nakashima B. vs Paul T.,38,12.0,0.2372,3.2,1.36,3.26,1.4,0.0,0.526,,no-bet baseline,0.0,,0,0,2024-10-22,1000000.0,0.0,1000000.0
2024-10-23,Vienna Open,1st Round,Hard,Khachanov K. vs Seyboth Wild T.,24,78.0,0.6743,1.53,2.5,1.56,2.59,0.0,0.349,,no-bet baseline,0.0,,0,0,2024-10-22,1000000.0,0.0,1000000.0
2024-10-23,Vienna Open,1st Round,Hard,Machac T. vs Marozsan F.,27,56.0,0.7465,1.3,3.5,1.34,3.5,0.0,0.493,,no-bet baseline,0.0,,0,0,2024-10-22,1000000.0,0.0,1000000.0
2024-10-23,Vienna Open,1st Round,Hard,Dimitrov G. vs Zhang Zh.,9,46.0,0.8609,1.2,4.5,1.22,4.73,0.0,0.722,,no-bet baseline,0.0,,0,0,2024-10-22,1000000.0,0.0,1000000.0
2024-10-23,Vienna Open,2nd Round,Hard,Berrettini M. vs Tiafoe F.,41,15.0,0.3666,1.62,2.3,1.68,2.33,0.0,0.267,,no-bet baseline,0.0,,0,0,2024-10-22,1000000.0,0.0,1000000.0
2024-10-24,Swiss Indoors,2nd Round,Hard,Fils A. vs Martinez P.,20,39.0,0.8184,1.2,4.5,1.25,4.63,0.0,0.637,,no-bet baseline,0.0,,0,0,2024-10-23,1000000.0,0.0,1000000.0
2024-10-24,Swiss Indoors,2nd Round,Hard,Mpetshi G. vs Auger-Aliassime F.,50,19.0,0.3359,3.5,1.3,3.84,1.31,0.0,0.328,,no-bet baseline,0.0,,0,0,2024-10-23,1000000.0,0.0,1000000.0
2024-10-24,Swiss Indoors,2nd Round,Hard,Rune H. vs Stricker D.,14,258.0,0.7311,1.4,3.0,1.39,3.26,0.0,0.462,,no-bet baseline,0.0,,0,0,2024-10-23,1000000.0,0.0,1000000.0
2024-10-24,Swiss Indoors,2nd Round,Hard,Shapovalov D. vs Bautista Agut R.,95,45.0,0.3677,1.62,2.3,1.69,2.3,0.0,0.265,,no-bet baseline,0.0,,0,0,2024-10-23,1000000.0,0.0,1000000.0
2024-10-24,Swiss Indoors,2nd Round,Hard,Shelton B. vs Wawrinka S.,23,169.0,0.7411,1.33,3.4,1.35,3.52,0.0,0.482,,no-bet baseline,0.0,,0,0,2024-10-23,1000000.0,0.0,1000000.0
2024-10-24,Vienna Open,2nd Round,Hard,Mensik J. vs Kecmanovic M.,51,58.0,0.7029,1.53,2.5,1.61,2.48,0.0,0.406,,no-bet baseline,0.0,,0,0,2024-10-23,1000000.0,0.0,1000000.0
