date,tournament,round,surface,match,wrank,lrank,prob_winner,odds_winner,odds_loser,pin_winner,pin_loser,edge,confidence,decision,reason,stake,result,leak_flag,invalidated,data_cutoff,bankroll_before,profit,bankroll_after
2025-03-08,BNP Paribas Open,2nd Round,Hard,Fils A. vs Diallo G.,21,88.0,0.6113,1.62,2.3,1.67,2.31,0.0,0.223,,no-bet baseline,0.0,,0,0,2025-03-08,1000000.0,0.0,1000000.0
2025-03-09,BNP Paribas Open,2nd Round,Hard,De Minaur A. vs Goffin D.,10,56.0,0.8587,1.14,5.5,1.17,5.69,0.0,0.717,,no-bet baseline,0.0,,0,0,2025-03-08,1000000.0,0.0,1000000.0
2025-03-09,BNP Paribas Open,3rd Round,Hard,Paul T. vs Norrie C.,11,77.0,0.7287,1.3,3.5,1.31,3.8,0.0,0.457,,no-bet baseline,0.0,,0,0,2025-03-09,1000000.0,0.0,1000000.0
2025-03-09,BNP Paribas Open,2nd Round,Hard,Khachanov K. vs Mensik J.,23,57.0,0.5925,1.69,2.1,1.78,2.15,0.0,0.185,,no-bet baseline,0.0,,0,0,2025-03-09,1000000.0,0.0,1000000.0
2025-03-09,BNP Paribas Open,2nd Round,Hard,Dimitrov G. vs Borges N.,15,36.0,0.7764,2.2,1.67,2.26,1.7,0.0,0.553,,no-bet baseline,0.0,,0,0,2025-03-09,1000000.0,0.0,1000000.0
2025-03-09,BNP Paribas Open,2nd Round,Hard,Monfils G. vs Korda S.,42,25.0,0.6328,1.67,2.2,1.76,2.18,0.0,0.266,,no-bet baseline,0.0,,0,0,2025-03-09,1000000.0,0.0,1000000.0
2025-03-09,BNP Paribas Open,3rd Round,Hard,Rune H. vs Humbert U.,13,19.0,0.3033,2.0,1.8,2.03,1.88,0.0,0.393,,no-bet baseline,0.0,,0,0,2025-03-09,1000000.0,0.0,1000000.0
2025-03-09,BNP Paribas Open,3rd Round,Hard,Griekspoor T. vs Mpetshi G.,43,30.0,0.7382,1.62,2.3,1.72,2.25,0.0,0.476,,no-bet baseline,0.0,,0,0,2025-03-09,1000000.0,0.0,1000000.0
2025-03-09,BNP Paribas Open,3rd Round,Hard,Giron M. vs Popyrin A.,48,27.0,0.7224,1.73,2.1,1.76,2.18,0.0,0.445,,no-bet baseline,0.0,,0,0,2025-03-09,1000000.0,0.0,1000000.0
2025-03-09,BNP Paribas Open,3rd Round,Hard,Tsitsipas S. vs Berrettini M.,9,29.0,0.6601,1.91,1.91,2.03,1.88,0.0,0.32,,no-bet baseline,0.0,,0,0,2025-03-09,1000000.0,0.0,1000000.0
2025-03-09,BNP Paribas Open,3rd Round,Hard,Medvedev D. vs Michelsen A.,6,32.0,0.7696,1.33,3.4,1.34,3.58,0.0,0.539,,no-bet baseline,0.0,,0,0,2025-03-09,1000000.0,0.0,1000000.0
2025-03-09,BNP Paribas Open,2nd Round,Hard,Shelton B. vs Navone M.,12,63.0,0.79,1.3,3.5,1.29,3.92,0.0,0.58,,no-bet baseline,0.0,,0,0,2025-03-09,1000000.0,0.0,1000000.0
2025-03-10,BNP Paribas Open,3rd Round,Hard,Draper J. vs Brooksby J.,14,937.0,0.6738,1.17,4.5,1.23,4.65,0.0,0.348,,no-bet baseline,0.0,,0,0,2025-03-09,1000000.0,0.0,1000000.0
2025-03-10,BNP Paribas Open,3rd Round,Hard,Fils A. vs Musetti L.,21,16.0,0.3991,1.73,2.1,1.8,2.13,0.0,0.202,,no-bet baseline,0.0,,0,0,2025-03-10,1000000.0,0.0,1000000.0
2025-03-10,BNP Paribas Open,3rd Round,Hard,Watanuki Y. vs Tiafoe F.,349,17.0,0.3666,3.2,1.36,3.09,1.43,0.0,0.267,,no-bet baseline,0.0,,0,0,2025-03-10,1000000.0,0.0,1000000.0
2025-03-10,BNP Paribas Open,3rd Round,Hard,Cerundolo F. vs Van De Zandschulp B.,26,85.0,0.5587,1.63,2.2,1.67,2.32,0.0,0.117,,no-bet baseline,0.0,,0,0,2025-03-10,1000000.0,0.0,1000000.0
2025-03-10,BNP Paribas Open,3rd Round,Hard,De Minaur A. vs Hurkacz H.,10,22.0,0.4818,1.44,2.75,1.53,2.7,0.0,0.036,,no-bet baseline,0.0,,0,0,2025-03-10,1000000.0,0.0,1000000.0
2025-03-10,BNP Paribas Open,3rd Round,Hard,Shelton B. vs Khachanov K.,12,23.0,0.5884,1.67,2.2,1.71,2.25,0.0,0.177,,no-bet baseline,0.0,,0,0,2025-03-10,1000000.0,0.0,1000000.0
2025-03-10,BNP Paribas Open,3rd Round,Hard,Fritz T. vs Tabilo A.,4,31.0,0.8313,1.13,6.0,1.15,6.55,0.0,0.663,,no-bet baseline,0.0,,0,0,2025-03-10,1000000.0,0.0,1000000.0
2025-03-10,BNP Paribas Open,3rd Round,Hard,Nakashima B. vs Arnaldi M.,33,35.0,0.4024,2.0,1.8,1.99,1.92,0.0,0.195,,no-bet baseline,0.0,,0,0,2025-03-10,1000000.0,0.0,1000000.0
2025-03-11,BNP Paribas Open,3rd Round,Hard,Alcaraz C. vs Shapovalov D.,3,28.0,0.7817,1.14,5.5,1.18,5.66,0.0,0.563,,no-bet baseline,0.0,,0,0,2025-03-10,1000000.0,0.0,1000000.0
2025-03-11,BNP Paribas Open,3rd Round,Hard,Dimitrov G. vs Monfils G.,15,42.0,0.4981,1.91,1.91,2.0,1.9,0.0,0.004,,no-bet baseline,0.0,,0,0,2025-03-11,1000000.0,0.0,1000000.0
2025-03-11,BNP Paribas Open,4th Round,Hard,Griekspoor T. vs Watanuki Y.,43,349.0,0.7679,1.4,3.0,1.45,2.99,0.0,0.536,,no-bet baseline,0.0,,0,0,2025-03-11,1000000.0,0.0,1000000.0
2025-03-11,BNP Paribas Open,4th Round,Hard,Rune H. vs Tsitsipas S.,13,9.0,0.3646,2.3,1.62,2.42,1.64,0.0,0.271,,no-bet baseline,0.0,,0,0,2025-03-11,1000000.0,0.0,1000000.0
2025-03-11,BNP Paribas Open,4th Round,Hard,Fils A. vs Giron M.,21,48.0,0.356,1.57,2.38,1.62,2.46,0.0,0.288,,no-bet baseline,0.0,,0,0,2025-03-11,1000000.0,0.0,1000000.0
2025-03-12,BNP Paribas Open,4th Round,Hard,Draper J. vs Fritz T.,14,4.0,0.644,1.69,2.1,1.84,2.08,0.0,0.288,,no-bet baseline,0.0,,0,0,2025-03-11,1000000.0,0.0,1000000.0
2025-03-12,BNP Paribas Open,4th Round,Hard,Cerundolo F. vs De Minaur A.,26,10.0,0.3074,3.75,1.29,4.02,1.29,0.0,0.385,,no-bet baseline,0.0,,0,0,2025-03-12,1000000.0,0.0,1000000.0
2025-03-12,BNP Paribas Open,4th Round,Hard,Medvedev D. vs Paul T.,6,11.0,0.5875,1.73,2.1,1.85,2.06,0.0,0.175,,no-bet baseline,0.0,,0,0,2025-03-12,1000000.0,0.0,1000000.0
2025-03-12,BNP Paribas Open,4th Round,Hard,Shelton B. vs Nakashima B.,12,33.0,0.6907,1.53,2.5,1.58,2.56,0.0,0.381,,no-bet baseline,0.0,,0,0,2025-03-12,1000000.0,0.0,1000000.0
2025-03-13,BNP Paribas Open,Quarterfinals,Hard,Medvedev D. vs Fils A.,6,21.0,0.7929,1.36,3.2,1.38,3.35,0.0,0.586,,no-bet baseline,0.0,,0,0,2025-03-12,1000000.0,0.0,1000000.0
2025-03-13,BNP Paribas Open,4th Round,Hard,Alcaraz C. vs Dimitrov G.,3,15.0,0.7408,1.1,7.0,1.12,7.92,0.0,0.482,,no-bet baseline,0.0,,0,0,2025-03-13,1000000.0,0.0,1000000.0
2025-03-13,BNP Paribas Open,Quarterfinals,Hard,Rune H. vs Griekspoor T.,13,43.0,0.4485,1.57,2.38,1.63,2.44,0.0,0.103,,no-bet baseline,0.0,,0,0,2025-03-13,1000000.0,0.0,1000000.0
2025-03-14,BNP Paribas Open,Quarterfinals,Hard,Draper J. vs Shelton B.,14,12.0,0.5876,1.44,2.75,1.53,2.7,0.0,0.175,,no-bet baseline,0.0,,0,0,2025-03-13,1000000.0,0.0,1000000.0
2025-03-14,BNP Paribas Open,Quarterfinals,Hard,Alcaraz C. vs Cerundolo F.,3,26.0,0.8436,1.06,10.0,1.08,10.68,0.0,0.687,,no-bet baseline,0.0,,0,0,2025-03-14,1000000.0,0.0,1000000.0
2025-03-15,BNP Paribas Open,Semifinals,Hard,Rune H. vs Medvedev D.,13,6.0,0.3822,2.5,1.53,2.63,1.56,0.0,0.236,,no-bet baseline,0.0,,0,0,2025-03-14,1000000.0,0.0,1000000.0
2025-03-15,BNP Paribas Open,Semifinals,Hard,Draper J. vs Alcaraz C.,14,3.0,0.2815,3.5,1.3,3.68,1.33,0.0,0.437,,no-bet baseline,0.0,,0,0,2025-03-15,1000000.0,0.0,1000000.0
2025-03-16,BNP Paribas Open,The Final,Hard,Draper J. vs Rune H.,14,13.0,0.6075,1.57,2.38,1.56,2.61,0.0,0.215,,no-bet baseline,0.0,,0,0,2025-03-15,1000000.0,0.0,1000000.0
2025-03-19,Miami Open,1st Round,Hard,Cina F. vs Comesana F.,441,67.0,0.5178,3.0,1.4,3.15,1.4,0.0,0.036,,no-bet baseline,0.0,,0,0,2025-03-16,1000000.0,0.0,1000000.0
2025-03-19,Miami Open,1st Round,Hard,Goffin D. vs Vukic A.,55,77.0,0.5323,1.62,2.3,1.64,2.39,0.0,0.065,,no-bet baseline,0.0,,0,0,2025-03-19,1000000.0,0.0,1000000.0
2025-03-19,Miami Open,1st Round,Hard,Bublik A. vs Baez S.,80,36.0,0.4623,1.44,2.75,1.53,2.6,0.0,0.075,,no-bet baseline,0.0,,0,0,2025-03-19,1000000.0,0.0,1000000.0
2025-03-19,Miami Open,1st Round,Hard,Hijikata R. vs Medjedovic H.,86,73.0,0.2966,3.0,1.4,3.11,1.41,0.0,0.407,,no-bet baseline,0.0,,0,0,2025-03-19,1000000.0,0.0,1000000.0
2025-03-19,Miami Open,1st Round,Hard,Schoolkate T. vs Quinn E.,129,135.0,0.528,2.38,1.57,2.45,1.61,0.0,0.056,,no-bet baseline,0.0,,0,0,2025-03-19,1000000.0,0.0,1000000.0
2025-03-19,Miami Open,1st Round,Hard,Tseng C.H. vs Bellucci M.,115,72.0,0.3249,2.75,1.44,2.88,1.47,0.0,0.35,,no-bet baseline,0.0,,0,0,2025-03-19,1000000.0,0.0,1000000.0
2025-03-19,Miami Open,1st Round,Hard,Monfils G. vs Marozsan F.,46,59.0,0.7448,1.4,3.0,1.46,2.92,0.0,0.49,,no-bet baseline,0.0,,0,0,2025-03-19,1000000.0,0.0,1000000.0
2025-03-19,Miami Open,1st Round,Hard,Carballes Baena R. vs O Connell C.,53,78.0,0.3443,2.5,1.53,2.56,1.54,0.0,0.311,,no-bet baseline,0.0,,0,0,2025-03-19,1000000.0,0.0,1000000.0
2025-03-19,Miami Open,1st Round,Hard,Moutet C. vs Blockx A.,76,163.0,0.5669,1.62,2.3,1.68,2.31,0.0,0.134,,no-bet baseline,0.0,,0,0,2025-03-19,1000000.0,0.0,1000000.0
2025-03-19,Miami Open,1st Round,Hard,Ugo Carabelli C. vs Holt B.,65,116.0,0.5758,2.38,1.57,2.34,1.66,0.0,0.152,,no-bet baseline,0.0,,0,0,2025-03-19,1000000.0,0.0,1000000.0
2025-03-19,Miami Open,1st Round,Hard,Kecmanovic M. vs Kovacevic A.,48,79.0,0.7111,1.57,2.38,1.6,2.49,0.0,0.422,,no-bet baseline,0.0,,0,0,2025-03-19,1000000.0,0.0,1000000.0
2025-03-19,Miami Open,1st Round,Hard,Muller A. vs Sakamoto R.,41,330.0,0.5903,1.44,2.75,1.48,2.75,0.0,0.181,,no-bet baseline,0.0,,0,0,2025-03-19,1000000.0,0.0,1000000.0
2025-03-19,Miami Open,1st Round,Hard,Munar J. vs Rinderknech A.,56,74.0,0.6758,1.57,2.38,1.66,2.35,0.0,0.352,,no-bet baseline,0.0,,0,0,2025-03-19,1000000.0,0.0,1000000.0
2025-03-19,Miami Open,1st Round,Hard,Kyrgios N. vs McDonald M.,892,101.0,0.7756,3.0,1.4,2.98,1.44,0.0,0.551,,no-bet baseline,0.0,,0,0,2025-03-19,1000000.0,0.0,1000000.0
2025-03-20,Miami Open,1st Round,Hard,Spizzirri E. vs Harris B.,134,107.0,0.4897,1.62,2.3,1.65,2.36,0.0,0.021,,no-bet baseline,0.0,,0,0,2025-03-19,1000000.0,0.0,1000000.0
2025-03-20,Miami Open,1st Round,Hard,Bergs Z. vs Borges N.,51,42.0,0.4579,2.0,1.8,2.11,1.8,0.0,0.084,,no-bet baseline,0.0,,0,0,2025-03-20,1000000.0,0.0,1000000.0
2025-03-20,Miami Open,1st Round,Hard,Fearnley J. vs Bonzi B.,83,63.0,0.5193,1.44,2.75,1.48,2.84,0.0,0.039,,no-bet baseline,0.0,,0,0,2025-03-20,1000000.0,0.0,1000000.0
2025-03-20,Miami Open,1st Round,Hard,Tirante T.A. vs Cobolli F.,117,43.0,0.6492,2.3,1.62,2.35,1.66,0.0,0.298,,no-bet baseline,0.0,,0,0,2025-03-20,1000000.0,0.0,1000000.0
2025-03-20,Miami Open,1st Round,Hard,Opelka R. vs Eubanks C.,114,104.0,0.7562,1.53,2.5,1.6,2.47,0.0,0.512,,no-bet baseline,0.0,,0,0,2025-03-20,1000000.0,0.0,1000000.0
2025-03-20,Miami Open,1st Round,Hard,Gaston H. vs Nishioka Y.,88,68.0,0.2996,2.3,1.62,2.33,1.65,0.0,0.401,,no-bet baseline,0.0,,0,0,2025-03-20,1000000.0,0.0,1000000.0
2025-03-20,Miami Open,1st Round,Hard,Wong C. vs Altmaier D.,182,82.0,0.4051,3.2,1.36,3.38,1.36,0.0,0.19,,no-bet baseline,0.0,,0,0,2025-03-20,1000000.0,0.0,1000000.0
2025-03-20,Miami Open,1st Round,Hard,Darderi L. vs Martinez P.,61,40.0,0.3326,2.38,1.57,2.59,1.56,0.0,0.335,,no-bet baseline,0.0,,0,0,2025-03-20,1000000.0,0.0,1000000.0
2025-03-20,Miami Open,1st Round,Hard,Halys Q. vs Seyboth Wild T.,57,96.0,0.6562,1.57,2.38,1.64,2.39,0.0,0.312,,no-bet baseline,0.0,,0,0,2025-03-20,1000000.0,0.0,1000000.0
2025-03-20,Miami Open,1st Round,Hard,Thompson J. vs Giron M.,37,45.0,0.3376,2.5,1.53,2.61,1.55,0.0,0.325,,no-bet baseline,0.0,,0,0,2025-03-20,1000000.0,0.0,1000000.0
2025-03-20,Miami Open,1st Round,Hard,Davidovich Fokina A. vs Struff J.L.,39,49.0,0.7493,1.5,2.5,1.64,2.39,0.0,0.499,,no-bet baseline,0.0,,0,0,2025-03-20,1000000.0,0.0,1000000.0
2025-03-20,Miami Open,1st Round,Hard,Diallo G. vs Etcheverry T.,87,44.0,0.4,2.0,1.77,2.02,1.85,0.0,0.2,,no-bet baseline,0.0,,0,0,2025-03-20,1000000.0,0.0,1000000.0
2025-03-20,Miami Open,1st Round,Hard,Sonego L. vs Navone M.,38,62.0,0.6441,1.44,2.75,1.53,2.68,0.0,0.288,,no-bet baseline,0.0,,0,0,2025-03-20,1000000.0,0.0,1000000.0
2025-03-20,Miami Open,1st Round,Hard,Safiullin R. vs Brooksby J.,71,544.0,0.3527,1.91,1.91,1.86,2.03,0.0,0.295,,no-bet baseline,0.0,,0,0,2025-03-20,1000000.0,0.0,1000000.0
2025-03-20,Miami Open,1st Round,Hard,Arnaldi M. vs Wu Y.,35,421.0,0.6106,1.25,4.0,1.25,4.32,0.0,0.221,,no-bet baseline,0.0,,0,0,2025-03-20,1000000.0,0.0,1000000.0
2025-03-20,Miami Open,1st Round,Hard,Fonseca J. vs Tien L.,60,66.0,0.5246,1.33,3.4,1.36,3.42,0.0,0.049,,no-bet baseline,0.0,,0,0,2025-03-20,1000000.0,0.0,1000000.0
2025-03-20,Miami Open,1st Round,Hard,Mensik J. vs Bautista Agut R.,54,50.0,0.6809,1.4,3.0,1.44,2.97,0.0,0.362,,no-bet baseline,0.0,,0,0,2025-03-20,1000000.0,0.0,1000000.0
2025-03-20,Miami Open,1st Round,Hard,Bu Y. vs Norrie C.,69,81.0,0.307,2.2,1.67,2.28,1.69,0.0,0.386,,no-bet baseline,0.0,,0,0,2025-03-20,1000000.0,0.0,1000000.0
2025-03-21,Miami Open,2nd Round,Hard,Munar J. vs Medvedev D.,56,8.0,0.159,5.0,1.17,5.42,1.18,0.0,0.682,,no-bet baseline,0.0,,0,0,2025-03-20,1000000.0,0.0,1000000.0
2025-03-21,Miami Open,2nd Round,Hard,Auger-Aliassime F. vs Schoolkate T.,19,129.0,0.8432,1.25,4.0,1.25,4.31,0.0,0.686,,no-bet baseline,0.0,,0,0,2025-03-21,1000000.0,0.0,1000000.0
2025-03-21,Miami Open,2nd Round,Hard,Dimitrov G. vs Cina F.,15,441.0,0.8636,1.08,8.0,1.13,6.83,0.0,0.727,,no-bet baseline,0.0,,0,0,2025-03-21,1000000.0,0.0,1000000.0
2025-03-21,Miami Open,2nd Round,Hard,Ruud C. vs Kecmanovic M.,6,48.0,0.4242,1.67,2.2,1.74,2.2,0.0,0.152,,no-bet baseline,0.0,,0,0,2025-03-21,1000000.0,0.0,1000000.0
2025-03-21,Miami Open,2nd Round,Hard,Musetti L. vs Halys Q.,16,57.0,0.5873,1.57,2.38,1.59,2.5,0.0,0.175,,no-bet baseline,0.0,,0,0,2025-03-21,1000000.0,0.0,1000000.0
2025-03-21,Miami Open,2nd Round,Hard,Khachanov K. vs Kyrgios N.,23,892.0,0.3904,1.36,3.2,1.4,3.19,0.0,0.219,,no-bet baseline,0.0,,0,0,2025-03-21,1000000.0,0.0,1000000.0
2025-03-21,Miami Open,2nd Round,Hard,Ugo Carabelli C. vs Michelsen A.,65,33.0,0.3543,4.33,1.22,4.86,1.22,0.0,0.291,,no-bet baseline,0.0,,0,0,2025-03-21,1000000.0,0.0,1000000.0
2025-03-21,Miami Open,2nd Round,Hard,Paul T. vs Bublik A.,13,80.0,0.8001,1.29,3.75,1.25,4.31,0.0,0.6,,no-bet baseline,0.0,,0,0,2025-03-21,1000000.0,0.0,1000000.0
2025-03-21,Miami Open,2nd Round,Hard,Monfils G. vs Lehecka J.,46,27.0,0.5684,2.2,1.67,2.2,1.74,0.0,0.137,,no-bet baseline,0.0,,0,0,2025-03-21,1000000.0,0.0,1000000.0
2025-03-21,Miami Open,2nd Round,Hard,Djokovic N. vs Hijikata R.,5,86.0,0.964,1.08,8.0,1.11,7.95,0.0,0.928,,no-bet baseline,0.0,,0,0,2025-03-21,1000000.0,0.0,1000000.0
2025-03-21,Miami Open,2nd Round,Hard,Tabilo A. vs Moutet C.,31,76.0,0.385,2.2,1.67,2.23,1.72,0.0,0.23,,no-bet baseline,0.0,,0,0,2025-03-21,1000000.0,0.0,1000000.0
2025-03-21,Miami Open,2nd Round,Hard,Nakashima B. vs Carballes Baena R.,32,53.0,0.7231,1.3,3.5,1.32,3.65,0.0,0.446,,no-bet baseline,0.0,,0,0,2025-03-21,1000000.0,0.0,1000000.0
2025-03-21,Miami Open,2nd Round,Hard,Korda S. vs Spizzirri E.,25,134.0,0.746,1.33,3.4,1.36,3.4,0.0,0.492,,no-bet baseline,0.0,,0,0,2025-03-21,1000000.0,0.0,1000000.0
2025-03-21,Miami Open,2nd Round,Hard,Tsitsipas S. vs Tseng C.H.,10,115.0,0.8856,1.1,7.0,1.11,7.92,0.0,0.771,,no-bet baseline,0.0,,0,0,2025-03-21,1000000.0,0.0,1000000.0
2025-03-22,Miami Open,2nd Round,Hard,Fritz T. vs Sonego L.,4,38.0,0.6254,1.14,5.5,1.16,5.96,0.0,0.251,,no-bet baseline,0.0,,0,0,2025-03-21,1000000.0,0.0,1000000.0
2025-03-22,Miami Open,2nd Round,Hard,Thompson J. vs Mpetshi G.,37,29.0,0.5044,1.91,1.91,1.93,1.96,0.0,0.009,,no-bet baseline,0.0,,0,0,2025-03-22,1000000.0,0.0,1000000.0
2025-03-22,Miami Open,2nd Round,Hard,Cerundolo F. vs Muller A.,24,41.0,0.7242,1.53,2.5,1.56,2.53,0.0,0.448,,no-bet baseline,0.0,,0,0,2025-03-22,1000000.0,0.0,1000000.0
2025-03-22,Miami Open,2nd Round,Hard,Goffin D. vs Alcaraz C.,55,3.0,0.057,15.0,1.03,17.73,1.04,0.0,0.886,,no-bet baseline,0.0,,0,0,2025-03-22,1000000.0,0.0,1000000.0
2025-03-22,Miami Open,2nd Round,Hard,Walton A. vs Darderi L.,89,61.0,0.5098,1.53,2.5,1.57,2.48,0.0,0.02,,no-bet baseline,0.0,,0,0,2025-03-22,1000000.0,0.0,1000000.0
2025-03-22,Miami Open,2nd Round,Hard,Wong C. vs Shelton B.,182,14.0,0.1564,7.0,1.1,7.89,1.11,0.0,0.687,,no-bet baseline,0.0,,0,0,2025-03-22,1000000.0,0.0,1000000.0
2025-03-22,Miami Open,2nd Round,Hard,Zverev A. vs Fearnley J.,2,83.0,0.872,1.17,5.0,1.18,5.62,0.0,0.744,,no-bet baseline,0.0,,0,0,2025-03-22,1000000.0,0.0,1000000.0
2025-03-22,Miami Open,2nd Round,Hard,Machac T. vs Arnaldi M.,21,35.0,0.5139,1.44,2.75,1.52,2.68,0.0,0.028,,no-bet baseline,0.0,,0,0,2025-03-22,1000000.0,0.0,1000000.0
2025-03-22,Miami Open,2nd Round,Hard,Bergs Z. vs Rublev A.,51,9.0,0.2204,3.5,1.3,3.64,1.33,0.0,0.559,,no-bet baseline,0.0,,0,0,2025-03-22,1000000.0,0.0,1000000.0
2025-03-22,Miami Open,2nd Round,Hard,Shapovalov D. vs Tirante T.A.,28,117.0,0.8236,1.2,4.5,1.22,4.71,0.0,0.647,,no-bet baseline,0.0,,0,0,2025-03-22,1000000.0,0.0,1000000.0
2025-03-22,Miami Open,2nd Round,Hard,Mensik J. vs Draper J.,54,7.0,0.1367,4.0,1.25,3.81,1.3,0.0,0.727,,no-bet baseline,0.0,,0,0,2025-03-22,1000000.0,0.0,1000000.0
2025-03-22,Miami Open,2nd Round,Hard,Safiullin R. vs Popyrin A.,71,26.0,0.6171,2.1,1.73,2.06,1.84,0.0,0.234,,no-bet baseline,0.0,,0,0,2025-03-22,1000000.0,0.0,1000000.0
2025-03-22,Miami Open,2nd Round,Hard,Opelka R. vs Rune H.,114,12.0,0.3172,3.0,1.4,2.91,1.46,0.0,0.366,,no-bet baseline,0.0,,0,0,2025-03-22,1000000.0,0.0,1000000.0
2025-03-22,Miami Open,2nd Round,Hard,Fonseca J. vs Humbert U.,60,20.0,0.2015,2.2,1.67,2.27,1.69,0.0,0.597,,no-bet baseline,0.0,,0,0,2025-03-22,1000000.0,0.0,1000000.0
2025-03-22,Miami Open,2nd Round,Hard,Berrettini M. vs Gaston H.,30,88.0,0.7511,1.13,6.0,1.15,6.42,0.0,0.502,,no-bet baseline,0.0,,0,0,2025-03-22,1000000.0,0.0,1000000.0
2025-03-22,Miami Open,2nd Round,Hard,Tiafoe F. vs Davidovich Fokina A.,17,39.0,0.3411,2.1,1.73,2.16,1.77,0.0,0.318,,no-bet baseline,0.0,,0,0,2025-03-22,1000000.0,0.0,1000000.0
2025-03-23,Miami Open,3rd Round,Hard,Musetti L. vs Auger-Aliassime F.,16,19.0,0.3045,2.5,1.53,2.52,1.59,0.0,0.391,,no-bet baseline,0.0,,0,0,2025-03-22,1000000.0,0.0,1000000.0
2025-03-23,Miami Open,2nd Round,Hard,De Minaur A. vs Bu Y.,11,69.0,0.8645,1.17,5.0,1.18,5.43,0.0,0.729,,no-bet baseline,0.0,,0,0,2025-03-23,1000000.0,0.0,1000000.0
2025-03-23,Miami Open,2nd Round,Hard,Fils A. vs Diallo G.,18,87.0,0.6876,1.5,2.63,1.54,2.56,0.0,0.375,,no-bet baseline,0.0,,0,0,2025-03-23,1000000.0,0.0,1000000.0
2025-03-23,Miami Open,3rd Round,Hard,Dimitrov G. vs Khachanov K.,15,23.0,0.6699,1.73,2.1,1.81,2.13,0.0,0.34,,no-bet baseline,0.0,,0,0,2025-03-23,1000000.0,0.0,1000000.0
2025-03-23,Miami Open,3rd Round,Hard,Korda S. vs Tsitsipas S.,25,10.0,0.3294,2.3,1.62,2.31,1.69,0.0,0.341,,no-bet baseline,0.0,,0,0,2025-03-23,1000000.0,0.0,1000000.0
2025-03-23,Miami Open,3rd Round,Hard,Nakashima B. vs Goffin D.,32,55.0,0.6085,1.44,2.75,1.48,2.88,0.0,0.217,,no-bet baseline,0.0,,0,0,2025-03-23,1000000.0,0.0,1000000.0
2025-03-23,Miami Open,3rd Round,Hard,Monfils G. vs Munar J.,46,56.0,0.773,1.5,2.63,1.51,2.75,0.0,0.546,,no-bet baseline,0.0,,0,0,2025-03-23,1000000.0,0.0,1000000.0
2025-03-23,Miami Open,3rd Round,Hard,Djokovic N. vs Ugo Carabelli C.,5,65.0,0.9574,1.05,11.0,1.08,10.13,0.0,0.915,,no-bet baseline,0.0,,0,0,2025-03-23,1000000.0,0.0,1000000.0
2025-03-24,Miami Open,3rd Round,Hard,Machac T. vs Opelka R.,21,114.0,0.4829,1.5,2.63,1.53,2.69,0.0,0.034,,no-bet baseline,0.0,,0,0,2025-03-23,1000000.0,0.0,1000000.0
2025-03-24,Miami Open,3rd Round,Hard,Ruud C. vs Tabilo A.,6,31.0,0.7553,1.33,3.4,1.38,3.36,0.0,0.511,,no-bet baseline,0.0,,0,0,2025-03-24,1000000.0,0.0,1000000.0
2025-03-24,Miami Open,3rd Round,Hard,Walton A. vs Wong C.,89,182.0,0.3833,1.53,2.5,1.55,2.63,0.0,0.233,,no-bet baseline,0.0,,0,0,2025-03-24,1000000.0,0.0,1000000.0
2025-03-24,Miami Open,3rd Round,Hard,Cerundolo F. vs Paul T.,24,13.0,0.4386,2.63,1.5,2.71,1.53,0.0,0.123,,no-bet baseline,0.0,,0,0,2025-03-24,1000000.0,0.0,1000000.0
2025-03-24,Miami Open,3rd Round,Hard,Zverev A. vs Thompson J.,2,37.0,0.8103,1.14,5.5,1.19,5.46,0.0,0.621,,no-bet baseline,0.0,,0,0,2025-03-24,1000000.0,0.0,1000000.0
2025-03-24,Miami Open,3rd Round,Hard,Berrettini M. vs Bergs Z.,30,51.0,0.6399,1.4,3.0,1.41,3.16,0.0,0.28,,no-bet baseline,0.0,,0,0,2025-03-24,1000000.0,0.0,1000000.0
2025-03-24,Miami Open,3rd Round,Hard,Mensik J. vs Safiullin R.,54,71.0,0.536,1.5,2.63,1.54,2.66,0.0,0.072,,no-bet baseline,0.0,,0,0,2025-03-24,1000000.0,0.0,1000000.0
2025-03-24,Miami Open,3rd Round,Hard,Fils A. vs Tiafoe F.,18,17.0,0.4842,1.8,2.0,1.85,2.06,0.0,0.032,,no-bet baseline,0.0,,0,0,2025-03-24,1000000.0,0.0,1000000.0
2025-03-24,Miami Open,3rd Round,Hard,De Minaur A. vs Fonseca J.,11,60.0,0.7545,1.73,2.1,1.77,2.18,0.0,0.509,,no-bet baseline,0.0,,0,0,2025-03-24,1000000.0,0.0,1000000.0
2025-03-24,Miami Open,3rd Round,Hard,Fritz T. vs Shapovalov D.,4,28.0,0.4319,1.4,3.0,1.44,3.01,0.0,0.136,,no-bet baseline,0.0,,0,0,2025-03-24,1000000.0,0.0,1000000.0
2025-03-25,Miami Open,4th Round,Hard,Djokovic N. vs Musetti L.,5,16.0,0.9163,1.3,3.5,1.34,3.6,0.0,0.833,,no-bet baseline,0.0,,0,0,2025-03-24,1000000.0,0.0,1000000.0
2025-03-25,Miami Open,4th Round,Hard,Mensik J. vs Machac T.,54,21.0,0.421,1.91,1.91,2.09,1.82,0.0,0.158,,no-bet baseline,0.0,,0,0,2025-03-25,1000000.0,0.0,1000000.0
