bet_no,timestamp,kickoff,data_cutoff,league,league_code,match,home,away,prediction,prob_home,prob_draw,prob_away,odds_home,odds_draw,odds_away,sharp_home,sharp_draw,sharp_away,edge,threshold,confidence,rest_home,rest_away,league_roi,league_seen,decision,reason,stake,result,result_known_at_prediction,leak_flag,invalidated,bankroll_before,profit,bankroll_after
189.0,2025-02-19,2025-02-22,2024-11-10,Premier League,E0,Arsenal vs West Ham,Arsenal,West Ham,home_win,0.747,0.1581,0.0949,1.27,6.0,10.0,,,,-0.0513,0.0,0.0,0,0,0.0,0,home_win,implied 75% >= 40%,10000.0,A,False,0,0,688600.0,-10000.0,698000.0
190.0,2025-02-19,2025-02-22,2024-11-10,Premier League,E0,Bournemouth vs Wolves,Bournemouth,Wolves,home_win,0.618,0.2101,0.1719,1.53,4.5,5.5,,,,-0.0545,0.0,0.0,0,0,0.0,0,home_win,implied 62% >= 40%,10000.0,A,False,0,0,688600.0,-10000.0,688000.0
191.0,2025-02-19,2025-02-22,2024-11-10,La Liga,SP1,Las Palmas vs Barcelona,Las Palmas,Barcelona,away_win,0.1109,0.1347,0.7544,8.5,7.0,1.25,,,,-0.0571,0.0,0.0,0,0,0.0,0,away_win,implied 75% >= 40%,10000.0,A,False,0,0,688600.0,2500.0,690500.0
192.0,2025-02-21,2025-02-23,2024-11-10,Premier League,E0,Newcastle vs Nott'm Forest,Newcastle,Nott'm Forest,home_win,0.5257,0.249,0.2253,1.8,3.8,4.2,,,,-0.0538,0.0,0.0,0,0,0.0,0,home_win,implied 53% >= 40%,10000.0,H,False,0,0,704400.0,8000.0,698500.0
193.0,2025-02-21,2025-02-23,2024-11-10,La Liga,SP1,Sociedad vs Leganes,Sociedad,Leganes,home_win,0.6117,0.2528,0.1355,1.55,3.75,7.0,,,,-0.0518,0.0,0.0,0,0,0.0,0,home_win,implied 61% >= 40%,10000.0,H,False,0,0,704400.0,5500.0,704000.0
194.0,2025-02-21,2025-02-23,2024-11-10,La Liga,SP1,Ath Bilbao vs Valladolid,Ath Bilbao,Valladolid,home_win,0.8139,0.136,0.0501,1.17,7.0,19.0,,,,-0.0478,0.0,0.0,0,0,0.0,0,home_win,implied 81% >= 40%,10000.0,H,False,0,0,704400.0,1700.0,705700.0
195.0,2025-02-21,2025-02-23,2024-11-10,La Liga,SP1,Real Madrid vs Girona,Real Madrid,Girona,home_win,0.7363,0.152,0.1117,1.29,6.25,8.5,,,,-0.0502,0.0,0.0,0,0,0.0,0,home_win,implied 74% >= 40%,10000.0,H,False,0,0,704400.0,2900.0,708600.0
196.0,2025-02-21,2025-02-23,2024-11-10,Premier League,E0,Man City vs Liverpool,Man City,Liverpool,away_win,0.3292,0.2495,0.4213,2.88,3.8,2.25,,,,-0.052,0.0,0.0,0,0,0.0,0,away_win,implied 42% >= 40%,10000.0,A,False,0,0,704400.0,12500.0,721100.0
197.0,2025-02-21,2025-02-24,2024-11-10,La Liga,SP1,Sevilla vs Mallorca,Sevilla,Mallorca,home_win,0.4616,0.2957,0.2426,2.05,3.2,3.9,,,,-0.0537,0.0,0.0,0,0,0.0,0,home_win,implied 46% >= 40%,10000.0,D,False,0,0,704400.0,-10000.0,711100.0
198.0,2025-02-22,2025-02-25,2024-11-10,Premier League,E0,Chelsea vs Southampton,Chelsea,Southampton,home_win,0.8089,0.1183,0.0728,1.17,8.0,13.0,,,,-0.0536,0.0,0.0,0,0,0.0,0,home_win,implied 81% >= 40%,10000.0,H,False,0,0,690500.0,1700.0,712800.0
199.0,2025-02-22,2025-02-25,2024-11-10,Premier League,E0,Brighton vs Bournemouth,Brighton,Bournemouth,home_win,0.469,0.2468,0.2842,2.0,3.8,3.3,,,,-0.0621,0.0,0.0,0,0,0.0,0,home_win,implied 47% >= 40%,10000.0,H,False,0,0,690500.0,10000.0,722800.0
200.0,2025-02-23,2025-02-26,2024-11-10,Premier League,E0,Brentford vs Everton,Brentford,Everton,home_win,0.4735,0.2559,0.2706,2.0,3.7,3.5,,,,-0.053,0.0,0.0,0,0,0.0,0,home_win,implied 47% >= 40%,10000.0,D,False,0,0,721100.0,-10000.0,712800.0
201.0,2025-02-23,2025-02-26,2024-11-10,Premier League,E0,Man United vs Ipswich,Man United,Ipswich,home_win,0.6218,0.2197,0.1585,1.53,4.33,6.0,,,,-0.0487,0.0,0.0,0,0,0.0,0,home_win,implied 62% >= 40%,10000.0,H,False,0,0,721100.0,5300.0,718100.0
202.0,2025-02-23,2025-02-26,2024-11-10,Premier League,E0,Nott'm Forest vs Arsenal,Nott'm Forest,Arsenal,away_win,0.2449,0.2653,0.4898,3.9,3.6,1.95,,,,-0.0449,0.0,0.0,0,0,0.0,0,away_win,implied 49% >= 40%,10000.0,D,False,0,0,721100.0,-10000.0,708100.0
203.0,2025-02-23,2025-02-26,2024-11-10,Premier League,E0,Liverpool vs Newcastle,Liverpool,Newcastle,home_win,0.6273,0.2091,0.1636,1.5,4.5,5.75,,,,-0.0591,0.0,0.0,0,0,0.0,0,home_win,implied 63% >= 40%,10000.0,H,False,0,0,721100.0,5000.0,713100.0
204.0,2025-02-23,2025-02-26,2024-11-10,Premier League,E0,Tottenham vs Man City,Tottenham,Man City,away_win,0.2909,0.2364,0.4727,3.25,4.0,2.0,,,,-0.0545,0.0,0.0,0,0,0.0,0,away_win,implied 47% >= 40%,10000.0,A,False,0,0,721100.0,10000.0,723100.0
205.0,2025-02-24,2025-02-27,2024-11-10,Premier League,E0,West Ham vs Leicester,West Ham,Leicester,home_win,0.5849,0.2256,0.1895,1.62,4.2,5.0,,,,-0.0525,0.0,0.0,0,0,0.0,0,home_win,implied 58% >= 40%,10000.0,H,False,0,0,711100.0,6200.0,729300.0
206.0,2025-02-26,2025-03-01,2024-11-10,La Liga,SP1,Betis vs Real Madrid,Betis,Real Madrid,away_win,0.2181,0.2361,0.5458,4.33,4.0,1.73,,,,-0.0557,0.0,0.0,0,0,0.0,0,away_win,implied 55% >= 40%,10000.0,H,False,0,0,723100.0,-10000.0,719300.0
207.0,2025-02-26,2025-03-01,2024-11-10,La Liga,SP1,Vallecano vs Sevilla,Vallecano,Sevilla,home_win,0.414,0.2975,0.2885,2.3,3.2,3.3,,,,-0.0479,0.0,0.0,0,0,0.0,0,home_win,implied 41% >= 40%,10000.0,D,False,0,0,723100.0,-10000.0,709300.0
208.0,2025-02-26,2025-03-01,2024-11-10,La Liga,SP1,Girona vs Celta,Girona,Celta,home_win,0.4337,0.2726,0.2936,2.2,3.5,3.25,,,,-0.0458,0.0,0.0,0,0,0.0,0,home_win,implied 43% >= 40%,10000.0,D,False,0,0,723100.0,-10000.0,699300.0
209.0,2025-02-26,2025-03-01,2024-11-10,La Liga,SP1,Ath Madrid vs Ath Bilbao,Ath Madrid,Ath Bilbao,home_win,0.464,0.2718,0.2642,2.05,3.5,3.6,,,,-0.0488,0.0,0.0,0,0,0.0,0,home_win,implied 46% >= 40%,10000.0,H,False,0,0,723100.0,10500.0,709800.0
210.0,2025-02-27,2025-03-02,2024-11-10,La Liga,SP1,Mallorca vs Alaves,Mallorca,Alaves,home_win,0.4222,0.3064,0.2714,2.25,3.1,3.5,,,,-0.0501,0.0,0.0,0,0,0.0,0,home_win,implied 42% >= 40%,10000.0,D,False,0,0,729300.0,-10000.0,699800.0
211.0,2025-02-27,2025-03-02,2024-11-10,La Liga,SP1,Barcelona vs Sociedad,Barcelona,Sociedad,home_win,0.7567,0.1645,0.0788,1.25,5.75,12.0,,,,-0.0541,0.0,0.0,0,0,0.0,0,home_win,implied 76% >= 40%,10000.0,H,False,0,0,729300.0,2500.0,702300.0
212.0,2025-02-27,2025-03-02,2024-11-10,La Liga,SP1,Osasuna vs Valencia,Osasuna,Valencia,home_win,0.414,0.2975,0.2885,2.3,3.2,3.3,,,,-0.0479,0.0,0.0,0,0,0.0,0,home_win,implied 41% >= 40%,10000.0,D,False,0,0,729300.0,-10000.0,692300.0
213.0,2025-03-08,2025-03-09,2024-11-10,La Liga,SP1,Getafe vs Ath Madrid,Getafe,Ath Madrid,away_win,0.2101,0.305,0.4849,4.5,3.1,1.95,,,,-0.0545,0.0,0.0,0,0,0.0,0,away_win,implied 48% >= 40%,10000.0,H,False,0,0,692300.0,-10000.0,682300.0
214.0,2025-03-08,2025-03-09,2024-11-10,La Liga,SP1,Ath Bilbao vs Mallorca,Ath Bilbao,Mallorca,home_win,0.5855,0.2564,0.1581,1.62,3.7,6.0,,,,-0.0514,0.0,0.0,0,0,0.0,0,home_win,implied 59% >= 40%,10000.0,D,False,0,0,692300.0,-10000.0,672300.0
215.0,2025-03-08,2025-03-09,2024-11-10,La Liga,SP1,Betis vs Las Palmas,Betis,Las Palmas,home_win,0.6645,0.2097,0.1258,1.42,4.5,7.5,,,,-0.0564,0.0,0.0,0,0,0.0,0,home_win,implied 66% >= 40%,10000.0,H,False,0,0,692300.0,4200.0,676500.0
216.0,2025-03-08,2025-03-09,2024-11-10,La Liga,SP1,Sociedad vs Sevilla,Sociedad,Sevilla,home_win,0.4318,0.2968,0.2714,2.2,3.2,3.5,,,,-0.0501,0.0,0.0,0,0,0.0,0,home_win,implied 43% >= 40%,10000.0,A,False,0,0,692300.0,-10000.0,666500.0
217.0,2025-03-08,2025-03-09,2024-11-10,Premier League,E0,Man United vs Arsenal,Man United,Arsenal,away_win,0.166,0.2727,0.5614,5.75,3.5,1.7,,,,-0.0457,0.0,0.0,0,0,0.0,0,away_win,implied 56% >= 40%,10000.0,D,False,0,0,692300.0,-10000.0,656500.0
218.0,2025-03-08,2025-03-09,2024-11-10,Premier League,E0,Tottenham vs Bournemouth,Tottenham,Bournemouth,away_win,0.352,0.2437,0.4044,2.7,3.9,2.35,,,,-0.0497,0.0,0.0,0,0,0.0,0,away_win,implied 40% >= 40%,10000.0,D,False,0,0,692300.0,-10000.0,646500.0
219.0,2025-03-08,2025-03-09,2024-11-10,Premier League,E0,Chelsea vs Leicester,Chelsea,Leicester,home_win,0.8027,0.1184,0.0789,1.18,8.0,12.0,,,,-0.0528,0.0,0.0,0,0,0.0,0,home_win,implied 80% >= 40%,10000.0,H,False,0,0,692300.0,1800.0,648300.0
220.0,2025-03-08,2025-03-09,2024-11-10,La Liga,SP1,Real Madrid vs Vallecano,Real Madrid,Vallecano,home_win,0.7352,0.1649,0.0998,1.29,5.75,9.5,,,,-0.0516,0.0,0.0,0,0,0.0,0,home_win,implied 74% >= 40%,10000.0,H,False,0,0,692300.0,2900.0,651200.0
221.0,2025-03-08,2025-03-10,2024-11-10,Premier League,E0,West Ham vs Newcastle,West Ham,Newcastle,away_win,0.2913,0.2784,0.4303,3.25,3.4,2.2,,,,-0.0533,0.0,0.0,0,0,0.0,0,away_win,implied 43% >= 40%,10000.0,A,False,0,0,692300.0,12000.0,663200.0
222.0,2025-03-14,2025-03-15,2024-11-10,La Liga,SP1,Villarreal vs Real Madrid,Villarreal,Real Madrid,away_win,0.3059,0.2529,0.4411,3.1,3.75,2.15,,,,-0.0516,0.0,0.0,0,0,0.0,0,away_win,implied 44% >= 40%,10000.0,A,False,0,0,663200.0,11500.0,674700.0
223.0,2025-03-14,2025-03-15,2024-11-10,La Liga,SP1,Girona vs Valencia,Girona,Valencia,home_win,0.49,0.2688,0.2412,1.92,3.5,3.9,,,,-0.0592,0.0,0.0,0,0,0.0,0,home_win,implied 49% >= 40%,10000.0,D,False,0,0,663200.0,-10000.0,664700.0
224.0,2025-03-14,2025-03-15,2024-11-10,La Liga,SP1,Valladolid vs Celta,Valladolid,Celta,away_win,0.1858,0.2444,0.5698,5.0,3.8,1.63,,,,-0.0712,0.0,0.0,0,0,0.0,0,away_win,implied 57% >= 40%,10000.0,A,False,0,0,663200.0,6300.0,671000.0
225.0,2025-03-14,2025-03-15,2024-11-10,La Liga,SP1,Mallorca vs Espanol,Mallorca,Espanol,home_win,0.529,0.2837,0.1873,1.77,3.3,5.0,,,,-0.0637,0.0,0.0,0,0,0.0,0,home_win,implied 53% >= 40%,10000.0,H,False,0,0,663200.0,7700.0,678700.0
226.0,2025-03-14,2025-03-15,2024-11-10,Premier League,E0,Ipswich vs Nott'm Forest,Ipswich,Nott'm Forest,away_win,0.2534,0.2715,0.4751,3.75,3.5,2.0,,,,-0.0498,0.0,0.0,0,0,0.0,0,away_win,implied 48% >= 40%,10000.0,A,False,0,0,663200.0,10000.0,688700.0
227.0,2025-03-14,2025-03-15,2024-11-10,Premier League,E0,Everton vs West Ham,Everton,West Ham,home_win,0.4616,0.2957,0.2426,2.05,3.2,3.9,,,,-0.0537,0.0,0.0,0,0,0.0,0,home_win,implied 46% >= 40%,10000.0,D,False,0,0,663200.0,-10000.0,678700.0
228.0,2025-03-14,2025-03-15,2024-11-10,Premier League,E0,Man City vs Brighton,Man City,Brighton,home_win,0.5692,0.2195,0.2112,1.67,4.33,4.5,,,,-0.0494,0.0,0.0,0,0,0.0,0,home_win,implied 57% >= 40%,10000.0,D,False,0,0,663200.0,-10000.0,668700.0
229.0,2025-03-14,2025-03-15,2024-11-10,Premier League,E0,Southampton vs Wolves,Southampton,Wolves,away_win,0.2539,0.2763,0.4698,3.7,3.4,2.0,,,,-0.0605,0.0,0.0,0,0,0.0,0,away_win,implied 47% >= 40%,10000.0,A,False,0,0,663200.0,10000.0,678700.0
230.0,2025-03-14,2025-03-15,2024-11-10,Premier League,E0,Bournemouth vs Brentford,Bournemouth,Brentford,home_win,0.5483,0.2258,0.2258,1.73,4.2,4.2,,,,-0.0514,0.0,0.0,0,0,0.0,0,home_win,implied 55% >= 40%,10000.0,A,False,0,0,663200.0,-10000.0,668700.0
231.0,2025-03-14,2025-03-16,2024-11-10,Premier League,E0,Leicester vs Man United,Leicester,Man United,away_win,0.2108,0.271,0.5183,4.5,3.5,1.83,,,,-0.0516,0.0,0.0,0,0,0.0,0,away_win,implied 52% >= 40%,10000.0,A,False,0,0,663200.0,8300.0,677000.0
232.0,2025-03-14,2025-03-16,2024-11-10,Premier League,E0,Fulham vs Tottenham,Fulham,Tottenham,home_win,0.4787,0.2553,0.266,2.0,3.75,3.6,,,,-0.0426,0.0,0.0,0,0,0.0,0,home_win,implied 48% >= 40%,10000.0,H,False,0,0,663200.0,10000.0,687000.0
233.0,2025-03-14,2025-03-16,2024-11-10,La Liga,SP1,Ath Madrid vs Barcelona,Ath Madrid,Barcelona,away_win,0.3058,0.2633,0.4309,3.1,3.6,2.2,,,,-0.052,0.0,0.0,0,0,0.0,0,away_win,implied 43% >= 40%,10000.0,A,False,0,0,663200.0,12000.0,699000.0
234.0,2025-03-14,2025-03-16,2024-11-10,La Liga,SP1,Osasuna vs Getafe,Osasuna,Getafe,home_win,0.4213,0.3292,0.2495,2.25,2.88,3.8,,,,-0.052,0.0,0.0,0,0,0.0,0,home_win,implied 42% >= 40%,10000.0,A,False,0,0,663200.0,-10000.0,689000.0
235.0,2025-03-14,2025-03-16,2024-11-10,Premier League,E0,Arsenal vs Chelsea,Arsenal,Chelsea,home_win,0.5263,0.2632,0.2105,1.8,3.6,4.5,,,,-0.0526,0.0,0.0,0,0,0.0,0,home_win,implied 53% >= 40%,10000.0,H,False,0,0,663200.0,8000.0,697000.0
236.0,2025-03-14,2025-03-16,2024-11-10,La Liga,SP1,Leganes vs Betis,Leganes,Betis,away_win,0.2497,0.2875,0.4628,3.8,3.3,2.05,,,,-0.0512,0.0,0.0,0,0,0.0,0,away_win,implied 46% >= 40%,10000.0,A,False,0,0,663200.0,10500.0,707500.0
237.0,2025-03-27,2025-03-29,2024-11-10,La Liga,SP1,Real Madrid vs Leganes,Real Madrid,Leganes,home_win,0.8267,0.1178,0.0554,1.14,8.0,17.0,,,,-0.0575,0.0,0.0,0,0,0.0,0,home_win,implied 83% >= 40%,10000.0,H,False,0,0,707500.0,1400.0,708900.0
238.0,2025-03-27,2025-03-29,2024-11-10,La Liga,SP1,Espanol vs Ath Madrid,Espanol,Ath Madrid,away_win,0.1706,0.2502,0.5792,5.5,3.75,1.62,,,,-0.0617,0.0,0.0,0,0,0.0,0,away_win,implied 58% >= 40%,10000.0,D,False,0,0,707500.0,-10000.0,698900.0
239.0,2025-03-27,2025-03-29,2024-11-10,La Liga,SP1,Sociedad vs Valladolid,Sociedad,Valladolid,home_win,0.7138,0.1999,0.0863,1.33,4.75,11.0,,,,-0.0506,0.0,0.0,0,0,0.0,0,home_win,implied 71% >= 40%,10000.0,H,False,0,0,707500.0,3300.0,702200.0
240.0,2025-03-27,2025-03-29,2024-11-10,La Liga,SP1,Alaves vs Vallecano,Alaves,Vallecano,home_win,0.4414,0.3272,0.2314,2.15,2.9,4.1,,,,-0.0511,0.0,0.0,0,0,0.0,0,home_win,implied 44% >= 40%,10000.0,A,False,0,0,707500.0,-10000.0,692200.0
241.0,2025-03-27,2025-03-30,2024-11-10,La Liga,SP1,Barcelona vs Girona,Barcelona,Girona,home_win,0.7591,0.146,0.0949,1.25,6.5,10.0,,,,-0.0511,0.0,0.0,0,0,0.0,0,home_win,implied 76% >= 40%,10000.0,H,False,0,0,707500.0,2500.0,694700.0
242.0,2025-03-27,2025-03-30,2024-11-10,La Liga,SP1,Ath Bilbao vs Osasuna,Ath Bilbao,Osasuna,home_win,0.6407,0.2266,0.1327,1.45,4.1,7.0,,,,-0.071,0.0,0.0,0,0,0.0,0,home_win,implied 64% >= 40%,10000.0,D,False,0,0,707500.0,-10000.0,684700.0
243.0,2025-03-27,2025-03-30,2024-11-10,La Liga,SP1,Getafe vs Villarreal,Getafe,Villarreal,away_win,0.2914,0.3055,0.403,3.25,3.1,2.35,,,,-0.0529,0.0,0.0,0,0,0.0,0,away_win,implied 40% >= 40%,10000.0,A,False,0,0,707500.0,13500.0,698200.0
244.0,2025-03-27,2025-03-30,2024-11-10,La Liga,SP1,Valencia vs Mallorca,Valencia,Mallorca,home_win,0.4411,0.3059,0.2529,2.15,3.1,3.75,,,,-0.0516,0.0,0.0,0,0,0.0,0,home_win,implied 44% >= 40%,10000.0,H,False,0,0,707500.0,11500.0,709700.0
245.0,2025-03-27,2025-03-30,2024-11-10,La Liga,SP1,Betis vs Sevilla,Betis,Sevilla,home_win,0.514,0.2688,0.2172,1.83,3.5,4.33,,,,-0.0594,0.0,0.0,0,0,0.0,0,home_win,implied 51% >= 40%,10000.0,H,False,0,0,707500.0,8300.0,718000.0
